Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 4 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.19468E-01, Y = 1.19468E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -6.899940E-02	  6.398224E-01
 -6.889940E-02	  6.965175E-01
 -6.879941E-02	  7.531334E-01
 -6.869941E-02	  8.096702E-01
 -6.859941E-02	  8.661279E-01
 -6.849941E-02	  9.225064E-01
 -6.839941E-02	  9.788057E-01
 -6.829941E-02	  1.035026E+00
 -6.819941E-02	  1.091167E+00
 -6.809941E-02	  1.147229E+00
 -6.799941E-02	  1.203211E+00
 -6.789941E-02	  1.259115E+00
 -6.779941E-02	  1.314939E+00
 -6.769942E-02	  1.370683E+00
 -6.759942E-02	  1.426349E+00
 -6.749942E-02	  1.481935E+00
 -6.739942E-02	  1.537442E+00
 -6.729942E-02	  1.592870E+00
 -6.719942E-02	  1.648218E+00
 -6.709942E-02	  1.703487E+00
 -6.699942E-02	  1.758677E+00
 -6.689942E-02	  1.813787E+00
 -6.679942E-02	  1.868818E+00
 -6.669942E-02	  1.923769E+00
 -6.659942E-02	  1.978641E+00
 -6.649943E-02	  2.033434E+00
 -6.639943E-02	  2.088147E+00
 -6.629943E-02	  2.142781E+00
 -6.619943E-02	  2.197335E+00
 -6.609943E-02	  2.251810E+00
 -6.599943E-02	  2.306206E+00
 -6.589943E-02	  2.360521E+00
 -6.579943E-02	  2.414758E+00
 -6.569943E-02	  2.468915E+00
 -6.559943E-02	  2.522992E+00
 -6.549943E-02	  2.576990E+00
 -6.539943E-02	  2.630908E+00
 -6.529944E-02	  2.684746E+00
 -6.519944E-02	  2.738505E+00
 -6.509944E-02	  2.792185E+00
 -6.499944E-02	  2.845784E+00
 -6.489944E-02	  2.899304E+00
 -6.479944E-02	  2.952745E+00
 -6.469944E-02	  3.006106E+00
 -6.459944E-02	  3.059387E+00
 -6.449944E-02	  3.112588E+00
 -6.439944E-02	 -3.117475E+00
 -6.429944E-02	 -3.064433E+00
 -6.419945E-02	 -3.011471E+00
 -6.409945E-02	 -2.958588E+00
 -6.399945E-02	 -2.905785E+00
 -6.389945E-02	 -2.853062E+00
 -6.379945E-02	 -2.800419E+00
 -6.369945E-02	 -2.747856E+00
 -6.359945E-02	 -2.695372E+00
 -6.349945E-02	 -2.642968E+00
 -6.339945E-02	 -2.590644E+00
 -6.329945E-02	 -2.538400E+00
 -6.319945E-02	 -2.486235E+00
 -6.309945E-02	 -2.434151E+00
 -6.299946E-02	 -2.382146E+00
 -6.289946E-02	 -2.330221E+00
 -6.279946E-02	 -2.278376E+00
 -6.269946E-02	 -2.226611E+00
 -6.259946E-02	 -2.174926E+00
 -6.249946E-02	 -2.123321E+00
 -6.239946E-02	 -2.071796E+00
 -6.229946E-02	 -2.020351E+00
 -6.219946E-02	 -1.968986E+00
 -6.209946E-02	 -1.917700E+00
 -6.199946E-02	 -1.866495E+00
 -6.189947E-02	 -1.815370E+00
 -6.179947E-02	 -1.764325E+00
 -6.169947E-02	 -1.713360E+00
 -6.159947E-02	 -1.662475E+00
 -6.149947E-02	 -1.611670E+00
 -6.139947E-02	 -1.560945E+00
 -6.129947E-02	 -1.510300E+00
 -6.119947E-02	 -1.459735E+00
 -6.109947E-02	 -1.409250E+00
 -6.099947E-02	 -1.358846E+00
 -6.089947E-02	 -1.308521E+00
 -6.079947E-02	 -1.258277E+00
 -6.069948E-02	 -1.208113E+00
 -6.059948E-02	 -1.158029E+00
 -6.049948E-02	 -1.108025E+00
 -6.039948E-02	 -1.058102E+00
 -6.029948E-02	 -1.008258E+00
 -6.019948E-02	 -9.584953E-01
 -6.009948E-02	 -9.088124E-01
 -5.999948E-02	 -8.592097E-01
 -5.989948E-02	 -8.096873E-01
 -5.979948E-02	 -7.602452E-01
 -5.969948E-02	 -7.108833E-01
 -5.959949E-02	 -6.616018E-01
 -5.949949E-02	 -6.124005E-01
 -5.939949E-02	 -5.632796E-01
 -5.929949E-02	 -5.142389E-01
 -5.919949E-02	 -4.652787E-01
 -5.909949E-02	 -4.163987E-01
 -5.899949E-02	 -3.675992E-01
 -5.889949E-02	 -3.188800E-01
 -5.879949E-02	 -2.702412E-01
 -5.869949E-02	 -2.216827E-01
 -5.859949E-02	 -1.732047E-01
 -5.849949E-02	 -1.248072E-01
 -5.839950E-02	 -7.649000E-02
 -5.829950E-02	 -2.825329E-02
 -5.819950E-02	  1.990297E-02
 -5.809950E-02	  6.797875E-02
 -5.799950E-02	  1.159741E-01
 -5.789950E-02	  1.638889E-01
 -5.779950E-02	  2.117232E-01
 -5.769950E-02	  2.594770E-01
 -5.759950E-02	  3.071503E-01
 -5.749950E-02	  3.547430E-01
 -5.739950E-02	  4.022552E-01
 -5.729950E-02	  4.496869E-01
 -5.719951E-02	  4.970380E-01
 -5.709951E-02	  5.443085E-01
 -5.699951E-02	  5.914984E-01
 -5.689951E-02	  6.386077E-01
 -5.679951E-02	  6.856363E-01
 -5.669951E-02	  7.325844E-01
 -5.659951E-02	  7.794518E-01
 -5.649951E-02	  8.262386E-01
 -5.639951E-02	  8.729447E-01
 -5.629951E-02	  9.195701E-01
 -5.619951E-02	  9.661149E-01
 -5.609952E-02	  1.012579E+00
 -5.599952E-02	  1.058962E+00
 -5.589952E-02	  1.105265E+00
 -5.579952E-02	  1.151487E+00
 -5.569952E-02	  1.197628E+00
 -5.559952E-02	  1.243688E+00
 -5.549952E-02	  1.289668E+00
 -5.539952E-02	  1.335567E+00
 -5.529952E-02	  1.381385E+00
 -5.519952E-02	  1.427122E+00
 -5.509952E-02	  1.472779E+00
 -5.499952E-02	  1.518355E+00
 -5.489953E-02	  1.563850E+00
 -5.479953E-02	  1.609264E+00
 -5.469953E-02	  1.654597E+00
 -5.459953E-02	  1.699849E+00
 -5.449953E-02	  1.745021E+00
 -5.439953E-02	  1.790111E+00
 -5.429953E-02	  1.835121E+00
 -5.419953E-02	  1.880050E+00
 -5.409953E-02	  1.924898E+00
 -5.399953E-02	  1.969665E+00
 -5.389953E-02	  2.014351E+00
 -5.379954E-02	  2.058956E+00
 -5.369954E-02	  2.103480E+00
 -5.359954E-02	  2.147923E+00
 -5.349954E-02	  2.192285E+00
 -5.339954E-02	  2.236566E+00
 -5.329954E-02	  2.280767E+00
 -5.319954E-02	  2.324886E+00
 -5.309954E-02	  2.368924E+00
 -5.299954E-02	  2.412881E+00
 -5.289954E-02	  2.456757E+00
 -5.279954E-02	  2.500552E+00
 -5.269954E-02	  2.544266E+00
 -5.259955E-02	  2.587899E+00
 -5.249955E-02	  2.631451E+00
 -5.239955E-02	  2.674922E+00
 -5.229955E-02	  2.718312E+00
 -5.219955E-02	  2.761620E+00
 -5.209955E-02	  2.804848E+00
 -5.199955E-02	  2.847994E+00
 -5.189955E-02	  2.891059E+00
 -5.179955E-02	  2.934043E+00
 -5.169955E-02	  2.976946E+00
 -5.159955E-02	  3.019768E+00
 -5.149956E-02	  3.062508E+00
 -5.139956E-02	  3.105167E+00
 -5.129956E-02	 -3.135440E+00
 -5.119956E-02	 -3.092943E+00
 -5.109956E-02	 -3.050527E+00
 -5.099956E-02	 -3.008193E+00
 -5.089956E-02	 -2.965940E+00
 -5.079956E-02	 -2.923768E+00
 -5.069956E-02	 -2.881677E+00
