Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 3 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.17870E-01, Y = 1.17870E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -7.090000E-02	  1.570713E+00
 -7.080000E-02	  1.570712E+00
 -7.070000E-02	  1.570712E+00
 -7.060000E-02	  1.570711E+00
 -7.050000E-02	  1.570711E+00
 -7.040000E-02	  1.570710E+00
 -7.030000E-02	  1.570710E+00
 -7.020000E-02	  1.570709E+00
 -7.010000E-02	  1.570709E+00
 -7.000000E-02	  1.570708E+00
 -6.990000E-02	  1.570708E+00
 -6.980000E-02	  1.570707E+00
 -6.970000E-02	  1.570707E+00
 -6.960000E-02	  1.570706E+00
 -6.950000E-02	  1.570706E+00
 -6.940000E-02	  1.570705E+00
 -6.930000E-02	  1.570705E+00
 -6.920000E-02	  1.570704E+00
 -6.910000E-02	  1.570704E+00
 -6.900000E-02	  1.570703E+00
 -6.890000E-02	  1.570703E+00
 -6.880000E-02	  1.570702E+00
 -6.870000E-02	  1.570702E+00
 -6.860000E-02	  1.570701E+00
 -6.850000E-02	  1.570701E+00
 -6.840000E-02	  1.570700E+00
 -6.830000E-02	  1.570700E+00
 -6.820000E-02	  1.570699E+00
 -6.810000E-02	  1.570699E+00
 -6.800000E-02	  1.570698E+00
 -6.790000E-02	  1.570698E+00
 -6.780000E-02	  1.570697E+00
 -6.770000E-02	  1.570697E+00
 -6.760000E-02	  1.570696E+00
 -6.750000E-02	  1.570696E+00
 -6.740000E-02	  1.570695E+00
 -6.730000E-02	  1.570695E+00
 -6.720000E-02	  1.570694E+00
 -6.710000E-02	  1.570694E+00
 -6.700000E-02	  1.570693E+00
 -6.690000E-02	  1.570692E+00
 -6.680000E-02	  1.570692E+00
 -6.670000E-02	  1.570691E+00
 -6.660000E-02	  1.570691E+00
 -6.650000E-02	  1.570690E+00
 -6.640000E-02	  1.570690E+00
 -6.630000E-02	  1.570689E+00
 -6.620000E-02	  1.570689E+00
 -6.610000E-02	  1.570688E+00
 -6.600000E-02	  1.570688E+00
 -6.590000E-02	  1.570687E+00
 -6.580000E-02	  1.570687E+00
 -6.570000E-02	  1.570686E+00
 -6.560000E-02	  1.570686E+00
 -6.550000E-02	  1.570685E+00
 -6.540000E-02	  1.570685E+00
 -6.530000E-02	  1.570684E+00
 -6.520000E-02	  1.570683E+00
 -6.510000E-02	  1.570683E+00
 -6.500000E-02	  1.570682E+00
 -6.490000E-02	  1.570682E+00
 -6.480000E-02	  1.570681E+00
 -6.470000E-02	  1.570681E+00
 -6.460000E-02	  1.570680E+00
 -6.450000E-02	  1.570680E+00
 -6.440000E-02	  1.570679E+00
 -6.430000E-02	  1.570679E+00
 -6.420000E-02	  1.570678E+00
 -6.410000E-02	  1.570678E+00
 -6.400000E-02	  1.570677E+00
 -6.390000E-02	  1.570676E+00
 -6.380000E-02	  1.570676E+00
 -6.370000E-02	  1.570675E+00
 -6.360000E-02	  1.570675E+00
 -6.350000E-02	  1.570674E+00
 -6.340000E-02	  1.570674E+00
 -6.330000E-02	  1.570673E+00
 -6.320000E-02	  1.570673E+00
 -6.310000E-02	  1.570672E+00
 -6.300000E-02	  1.570671E+00
 -6.290000E-02	  1.570671E+00
 -6.280000E-02	  1.570670E+00
 -6.270000E-02	  1.570670E+00
 -6.260000E-02	  1.570669E+00
 -6.250000E-02	  1.570669E+00
 -6.240000E-02	  1.570668E+00
 -6.230000E-02	  1.570668E+00
 -6.220000E-02	  1.570667E+00
 -6.210000E-02	  1.570666E+00
 -6.200000E-02	  1.570666E+00
 -6.190000E-02	  1.570665E+00
 -6.180000E-02	  1.570665E+00
 -6.170000E-02	  1.570664E+00
 -6.160000E-02	  1.570664E+00
 -6.150000E-02	  1.570663E+00
 -6.140000E-02	  1.570663E+00
 -6.130000E-02	  1.570662E+00
 -6.120000E-02	  1.570661E+00
 -6.110000E-02	  1.570661E+00
 -6.100000E-02	  1.570660E+00
 -6.090000E-02	  1.570660E+00
 -6.080000E-02	  1.570659E+00
 -6.070000E-02	  1.570659E+00
 -6.060000E-02	  1.570658E+00
 -6.050000E-02	  1.570657E+00
 -6.040000E-02	  1.570657E+00
 -6.030000E-02	  1.570656E+00
 -6.020000E-02	  1.570656E+00
 -6.010000E-02	  1.570655E+00
 -6.000000E-02	  1.570655E+00
 -5.990000E-02	  1.570654E+00
 -5.980000E-02	  1.570654E+00
 -5.970000E-02	  1.570653E+00
 -5.960000E-02	  1.570652E+00
 -5.950000E-02	  1.570652E+00
 -5.940000E-02	  1.570651E+00
 -5.930000E-02	  1.570651E+00
 -5.920000E-02	  1.570650E+00
 -5.910000E-02	  1.570650E+00
 -5.900000E-02	  1.570649E+00
 -5.890000E-02	  1.570648E+00
 -5.880000E-02	  1.570648E+00
 -5.870000E-02	  1.570647E+00
 -5.860000E-02	  1.570647E+00
 -5.850000E-02	  1.570646E+00
 -5.840000E-02	  1.570645E+00
 -5.830000E-02	  1.570645E+00
 -5.820000E-02	  1.570644E+00
 -5.810000E-02	  1.570644E+00
 -5.800000E-02	  1.570643E+00
 -5.790000E-02	  1.570643E+00
 -5.780000E-02	  1.570642E+00
 -5.770000E-02	  1.570641E+00
 -5.760000E-02	  1.570641E+00
 -5.750000E-02	  1.570640E+00
 -5.740000E-02	  1.570640E+00
 -5.730000E-02	  1.570639E+00
 -5.720000E-02	  1.570639E+00
 -5.710000E-02	  1.570638E+00
 -5.700000E-02	  1.570637E+00
 -5.690000E-02	  1.570637E+00
 -5.680000E-02	  1.570636E+00
 -5.670000E-02	  1.570636E+00
 -5.660000E-02	  1.570635E+00
 -5.650000E-02	  1.570634E+00
 -5.640000E-02	  1.570634E+00
 -5.630000E-02	  1.570633E+00
 -5.620000E-02	  1.570633E+00
 -5.610000E-02	  1.570632E+00
 -5.600000E-02	  1.570632E+00
 -5.590000E-02	  1.570631E+00
 -5.580000E-02	  1.570630E+00
 -5.570000E-02	  1.570630E+00
 -5.560000E-02	  1.570629E+00
 -5.550000E-02	  1.570629E+00
 -5.540000E-02	  1.570628E+00
 -5.530000E-02	  1.570627E+00
 -5.520000E-02	  1.570627E+00
 -5.510000E-02	  1.570626E+00
 -5.500000E-02	  1.570626E+00
 -5.490000E-02	  1.570625E+00
 -5.480000E-02	  1.570625E+00
 -5.470000E-02	  1.570624E+00
 -5.460000E-02	  1.570623E+00
 -5.450000E-02	  1.570623E+00
 -5.440000E-02	  1.570622E+00
