Listing of POP Phase Cross-Section Data

File : D:\BTS\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 3 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.63395E-01, Y = 1.63395E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -2.042500E-01	  1.576298E+00
 -2.040000E-01	  1.576266E+00
 -2.037500E-01	  1.576235E+00
 -2.035000E-01	  1.576204E+00
 -2.032500E-01	  1.576172E+00
 -2.030000E-01	  1.576141E+00
 -2.027500E-01	  1.576110E+00
 -2.025000E-01	  1.576079E+00
 -2.022500E-01	  1.576047E+00
 -2.020000E-01	  1.576016E+00
 -2.017500E-01	  1.575985E+00
 -2.015000E-01	  1.575954E+00
 -2.012500E-01	  1.575923E+00
 -2.010000E-01	  1.575891E+00
 -2.007500E-01	  1.575860E+00
 -2.005000E-01	  1.575829E+00
 -2.002500E-01	  1.575798E+00
 -2.000000E-01	  1.575767E+00
 -1.997500E-01	  1.575736E+00
 -1.995000E-01	  1.575705E+00
 -1.992500E-01	  1.575674E+00
 -1.990000E-01	  1.575643E+00
 -1.987500E-01	  1.575612E+00
 -1.985000E-01	  1.575581E+00
 -1.982500E-01	  1.575550E+00
 -1.980000E-01	  1.575519E+00
 -1.977500E-01	  1.575488E+00
 -1.975000E-01	  1.575458E+00
 -1.972500E-01	  1.575427E+00
 -1.970000E-01	  1.575396E+00
 -1.967500E-01	  1.575365E+00
 -1.965000E-01	  1.575335E+00
 -1.962500E-01	  1.575304E+00
 -1.960000E-01	  1.575273E+00
 -1.957500E-01	  1.575243E+00
 -1.955000E-01	  1.575212E+00
 -1.952500E-01	  1.575182E+00
 -1.950000E-01	  1.575151E+00
 -1.947500E-01	  1.575121E+00
 -1.945000E-01	  1.575090E+00
 -1.942500E-01	  1.575060E+00
 -1.940000E-01	  1.575029E+00
 -1.937500E-01	  1.574999E+00
 -1.935000E-01	  1.574969E+00
 -1.932500E-01	  1.574939E+00
 -1.930000E-01	  1.574908E+00
 -1.927500E-01	  1.574878E+00
 -1.925000E-01	  1.574848E+00
 -1.922500E-01	  1.574818E+00
 -1.920000E-01	  1.574788E+00
 -1.917500E-01	  1.574758E+00
 -1.915000E-01	  1.574728E+00
 -1.912500E-01	  1.574698E+00
 -1.910000E-01	  1.574668E+00
 -1.907500E-01	  1.574638E+00
 -1.905000E-01	  1.574608E+00
 -1.902500E-01	  1.574579E+00
 -1.900000E-01	  1.574549E+00
 -1.897500E-01	  1.574519E+00
 -1.895000E-01	  1.574490E+00
 -1.892500E-01	  1.574460E+00
 -1.890000E-01	  1.574431E+00
 -1.887500E-01	  1.574401E+00
 -1.885000E-01	  1.574372E+00
 -1.882500E-01	  1.574342E+00
 -1.880000E-01	  1.574313E+00
 -1.877500E-01	  1.574284E+00
 -1.875000E-01	  1.574254E+00
 -1.872500E-01	  1.574225E+00
 -1.870000E-01	  1.574196E+00
 -1.867500E-01	  1.574167E+00
 -1.865000E-01	  1.574138E+00
 -1.862500E-01	  1.574109E+00
 -1.860000E-01	  1.574080E+00
 -1.857500E-01	  1.574051E+00
 -1.855000E-01	  1.574022E+00
 -1.852500E-01	  1.573993E+00
 -1.850000E-01	  1.573964E+00
 -1.847500E-01	  1.573935E+00
 -1.845000E-01	  1.573907E+00
 -1.842500E-01	  1.573878E+00
 -1.840000E-01	  1.573849E+00
 -1.837500E-01	  1.573821E+00
 -1.835000E-01	  1.573792E+00
 -1.832500E-01	  1.573764E+00
 -1.830000E-01	  1.573736E+00
 -1.827500E-01	  1.573707E+00
 -1.825000E-01	  1.573679E+00
 -1.822500E-01	  1.573651E+00
 -1.820000E-01	  1.573623E+00
 -1.817500E-01	  1.573594E+00
 -1.815000E-01	  1.573566E+00
 -1.812500E-01	  1.573538E+00
 -1.810000E-01	  1.573510E+00
 -1.807500E-01	  1.573482E+00
 -1.805000E-01	  1.573455E+00
 -1.802500E-01	  1.573427E+00
 -1.800000E-01	  1.573399E+00
 -1.797500E-01	  1.573371E+00
 -1.795000E-01	  1.573344E+00
 -1.792500E-01	  1.573316E+00
 -1.790000E-01	  1.573288E+00
 -1.787500E-01	  1.573261E+00
 -1.785000E-01	  1.573233E+00
 -1.782500E-01	  1.573206E+00
 -1.780000E-01	  1.573179E+00
 -1.777500E-01	  1.573151E+00
 -1.775000E-01	  1.573124E+00
 -1.772500E-01	  1.573097E+00
 -1.770000E-01	  1.573070E+00
 -1.767500E-01	  1.573043E+00
 -1.765000E-01	  1.573016E+00
 -1.762500E-01	  1.572989E+00
 -1.760000E-01	  1.572962E+00
 -1.757500E-01	  1.572935E+00
 -1.755000E-01	  1.572908E+00
 -1.752500E-01	  1.572881E+00
 -1.750000E-01	  1.572855E+00
 -1.747500E-01	  1.572828E+00
 -1.745000E-01	  1.572802E+00
 -1.742500E-01	  1.572775E+00
 -1.740000E-01	  1.572749E+00
 -1.737500E-01	  1.572722E+00
 -1.735000E-01	  1.572696E+00
 -1.732500E-01	  1.572669E+00
 -1.730000E-01	  1.572643E+00
 -1.727500E-01	  1.572617E+00
 -1.725000E-01	  1.572591E+00
 -1.722500E-01	  1.572565E+00
 -1.720000E-01	  1.572539E+00
 -1.717500E-01	  1.572513E+00
 -1.715000E-01	  1.572487E+00
 -1.712500E-01	  1.572461E+00
 -1.710000E-01	  1.572435E+00
 -1.707500E-01	  1.572409E+00
 -1.705000E-01	  1.572384E+00
 -1.702500E-01	  1.572358E+00
 -1.700000E-01	  1.572332E+00
 -1.697500E-01	  1.572307E+00
 -1.695000E-01	  1.572281E+00
 -1.692500E-01	  1.572256E+00
 -1.690000E-01	  1.572230E+00
 -1.687500E-01	  1.572205E+00
 -1.685000E-01	  1.572180E+00
 -1.682500E-01	  1.572155E+00
 -1.680000E-01	  1.572129E+00
 -1.677500E-01	  1.572104E+00
 -1.675000E-01	  1.572079E+00
 -1.672500E-01	  1.572054E+00
 -1.670000E-01	  1.572029E+00
 -1.667500E-01	  1.572004E+00
 -1.665000E-01	  1.571980E+00
 -1.662500E-01	  1.571955E+00
 -1.660000E-01	  1.571930E+00
 -1.657500E-01	  1.571905E+00
 -1.655000E-01	  1.571881E+00
 -1.652500E-01	  1.571856E+00
 -1.650000E-01	  1.571832E+00
 -1.647500E-01	  1.571807E+00
 -1.645000E-01	  1.571783E+00
 -1.642500E-01	  1.571758E+00
 -1.640000E-01	  1.571734E+00
 -1.637500E-01	  1.571710E+00
 -1.635000E-01	  1.571686E+00
 -1.632500E-01	  1.571662E+00
 -1.630000E-01	  1.571637E+00
 -1.627500E-01	  1.571613E+00
 -1.625000E-01	  1.571589E+00
 -1.622500E-01	  1.571566E+00
 -1.620000E-01	  1.571542E+00
 -1.617500E-01	  1.571518E+00
