Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 4 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.17923E-01, Y = 1.17923E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -6.709998E-02	  9.897812E-01
 -6.699998E-02	  9.914527E-01
 -6.689998E-02	  9.931219E-01
 -6.679998E-02	  9.947887E-01
 -6.669998E-02	  9.964532E-01
 -6.659998E-02	  9.981152E-01
 -6.649998E-02	  9.997750E-01
 -6.639998E-02	  1.001432E+00
 -6.629998E-02	  1.003087E+00
 -6.619998E-02	  1.004740E+00
 -6.609998E-02	  1.006390E+00
 -6.599998E-02	  1.008038E+00
 -6.589998E-02	  1.009684E+00
 -6.579998E-02	  1.011327E+00
 -6.569998E-02	  1.012968E+00
 -6.559998E-02	  1.014606E+00
 -6.549998E-02	  1.016242E+00
 -6.539998E-02	  1.017876E+00
 -6.529998E-02	  1.019507E+00
 -6.519998E-02	  1.021136E+00
 -6.509998E-02	  1.022763E+00
 -6.499998E-02	  1.024387E+00
 -6.489998E-02	  1.026009E+00
 -6.479998E-02	  1.027628E+00
 -6.469998E-02	  1.029245E+00
 -6.459998E-02	  1.030860E+00
 -6.449998E-02	  1.032473E+00
 -6.439998E-02	  1.034083E+00
 -6.429998E-02	  1.035690E+00
 -6.419998E-02	  1.037295E+00
 -6.409998E-02	  1.038898E+00
 -6.399998E-02	  1.040499E+00
 -6.389998E-02	  1.042097E+00
 -6.379998E-02	  1.043693E+00
 -6.369998E-02	  1.045286E+00
 -6.359998E-02	  1.046877E+00
 -6.349998E-02	  1.048466E+00
 -6.339998E-02	  1.050052E+00
 -6.329998E-02	  1.051636E+00
 -6.319998E-02	  1.053217E+00
 -6.309998E-02	  1.054796E+00
 -6.299998E-02	  1.056373E+00
 -6.289998E-02	  1.057947E+00
 -6.279998E-02	  1.059519E+00
 -6.269998E-02	  1.061089E+00
 -6.259998E-02	  1.062656E+00
 -6.249998E-02	  1.064221E+00
 -6.239998E-02	  1.065783E+00
 -6.229998E-02	  1.067343E+00
 -6.219998E-02	  1.068901E+00
 -6.209998E-02	  1.070456E+00
 -6.199998E-02	  1.072009E+00
 -6.189998E-02	  1.073559E+00
 -6.179998E-02	  1.075107E+00
 -6.169998E-02	  1.076653E+00
 -6.159998E-02	  1.078196E+00
 -6.149998E-02	  1.079737E+00
 -6.139998E-02	  1.081276E+00
 -6.129998E-02	  1.082812E+00
 -6.119998E-02	  1.084345E+00
 -6.109998E-02	  1.085877E+00
 -6.099998E-02	  1.087406E+00
 -6.089998E-02	  1.088932E+00
 -6.079998E-02	  1.090456E+00
 -6.069998E-02	  1.091978E+00
 -6.059998E-02	  1.093497E+00
 -6.049998E-02	  1.095014E+00
 -6.039998E-02	  1.096529E+00
 -6.029998E-02	  1.098041E+00
 -6.019998E-02	  1.099551E+00
 -6.009998E-02	  1.101058E+00
 -5.999998E-02	  1.102563E+00
 -5.989998E-02	  1.104066E+00
 -5.979998E-02	  1.105566E+00
 -5.969998E-02	  1.107064E+00
 -5.959998E-02	  1.108559E+00
 -5.949998E-02	  1.110052E+00
 -5.939998E-02	  1.111543E+00
 -5.929998E-02	  1.113031E+00
 -5.919998E-02	  1.114517E+00
 -5.909998E-02	  1.116000E+00
 -5.899998E-02	  1.117481E+00
 -5.889998E-02	  1.118960E+00
 -5.879998E-02	  1.120436E+00
 -5.869998E-02	  1.121910E+00
 -5.859998E-02	  1.123381E+00
 -5.849998E-02	  1.124850E+00
 -5.839998E-02	  1.126317E+00
 -5.829998E-02	  1.127781E+00
 -5.819998E-02	  1.129242E+00
 -5.809998E-02	  1.130702E+00
 -5.799998E-02	  1.132159E+00
 -5.789998E-02	  1.133613E+00
 -5.779998E-02	  1.135065E+00
 -5.769998E-02	  1.136515E+00
 -5.759998E-02	  1.137962E+00
 -5.749998E-02	  1.139407E+00
 -5.739998E-02	  1.140850E+00
 -5.729998E-02	  1.142290E+00
 -5.719998E-02	  1.143727E+00
 -5.709998E-02	  1.145162E+00
 -5.699998E-02	  1.146595E+00
 -5.689998E-02	  1.148026E+00
 -5.679998E-02	  1.149454E+00
 -5.669999E-02	  1.150879E+00
 -5.659999E-02	  1.152302E+00
 -5.649999E-02	  1.153723E+00
 -5.639999E-02	  1.155141E+00
 -5.629999E-02	  1.156557E+00
 -5.619999E-02	  1.157971E+00
 -5.609999E-02	  1.159382E+00
 -5.599999E-02	  1.160791E+00
 -5.589999E-02	  1.162197E+00
 -5.579999E-02	  1.163601E+00
 -5.569999E-02	  1.165002E+00
 -5.559999E-02	  1.166401E+00
 -5.549999E-02	  1.167797E+00
 -5.539999E-02	  1.169192E+00
 -5.529999E-02	  1.170583E+00
 -5.519999E-02	  1.171973E+00
 -5.509999E-02	  1.173359E+00
 -5.499999E-02	  1.174744E+00
 -5.489999E-02	  1.176126E+00
 -5.479999E-02	  1.177505E+00
 -5.469999E-02	  1.178883E+00
 -5.459999E-02	  1.180257E+00
 -5.449999E-02	  1.181630E+00
 -5.439999E-02	  1.183000E+00
 -5.429999E-02	  1.184367E+00
 -5.419999E-02	  1.185732E+00
 -5.409999E-02	  1.187095E+00
 -5.399999E-02	  1.188455E+00
 -5.389999E-02	  1.189813E+00
 -5.379999E-02	  1.191168E+00
 -5.369999E-02	  1.192521E+00
 -5.359999E-02	  1.193871E+00
 -5.349999E-02	  1.195219E+00
 -5.339999E-02	  1.196565E+00
 -5.329999E-02	  1.197908E+00
 -5.319999E-02	  1.199249E+00
 -5.309999E-02	  1.200587E+00
 -5.299999E-02	  1.201923E+00
 -5.289999E-02	  1.203256E+00
 -5.279999E-02	  1.204587E+00
 -5.269999E-02	  1.205916E+00
 -5.259999E-02	  1.207242E+00
 -5.249999E-02	  1.208566E+00
 -5.239999E-02	  1.209887E+00
 -5.229999E-02	  1.211206E+00
 -5.219999E-02	  1.212522E+00
 -5.209999E-02	  1.213836E+00
 -5.199999E-02	  1.215148E+00
 -5.189999E-02	  1.216457E+00
 -5.179999E-02	  1.217763E+00
 -5.169999E-02	  1.219067E+00
 -5.159999E-02	  1.220369E+00
 -5.149999E-02	  1.221669E+00
 -5.139999E-02	  1.222965E+00
 -5.129999E-02	  1.224260E+00
 -5.119999E-02	  1.225552E+00
 -5.109999E-02	  1.226841E+00
 -5.099999E-02	  1.228129E+00
 -5.089999E-02	  1.229413E+00
 -5.079999E-02	  1.230695E+00
 -5.069999E-02	  1.231975E+00
 -5.059999E-02	  1.233253E+00
 -5.049999E-02	  1.234527E+00
 -5.039999E-02	  1.235800E+00
 -5.029999E-02	  1.237070E+00
 -5.019999E-02	  1.238337E+00
 -5.009999E-02	  1.239603E+00
