x_mm,old_unwrapped_rad,new_unwrapped_rad,old_minus_new_rad,reference_candidate_rad,fitted_old_minus_new_rad,residual_rad
-3.500000000000000073e-03,1.877887113153875731e+01,1.564524999999999944e+00,1.721434613153875759e+01,-7.696807716565677582e-02,1.564600582044042509e+00,-1.046236530299893275e-06
-3.449999999999999942e-03,1.878105448153876011e+01,1.564524800000000049e+00,1.721652968153875918e+01,-7.478472300381380777e-02,1.564598450447662659e+00,-9.384321870697931445e-07
-3.399999999999999811e-03,1.878320642153875752e+01,1.564524599999999932e+00,1.721868182153875892e+01,-7.263278252561636283e-02,1.564596349767156669e+00,-8.256776240500585118e-07
-3.350000000000000113e-03,1.878532695153876020e+01,1.564524400000000037e+00,1.722080255153876038e+01,-7.051225579524122988e-02,1.564594279992265191e+00,-7.079086685735092033e-07
-3.299999999999999982e-03,1.878741606153876020e+01,1.564524199999999921e+00,1.722289186153875917e+01,-6.842314287547002216e-02,1.564592241112847892e+00,-5.950625343587034877e-07
-3.249999999999999851e-03,1.878947376153875837e+01,1.564524000000000026e+00,1.722494976153875967e+01,-6.636544382908439454e-02,1.564590233118887674e+00,-4.770764370221058925e-07
-3.200000000000000153e-03,1.879150005153875824e+01,1.564524000000000026e+00,1.722697605153875955e+01,-6.433915871956354116e-02,1.564588256000489563e+00,-5.538868954602094163e-07
-3.150000000000000022e-03,1.879349492153875900e+01,1.564524000000000026e+00,1.722897092153876031e+01,-6.234428760550366627e-02,1.564586309747882265e+00,-6.354353061510664702e-07
-3.099999999999999891e-03,1.879545837153875709e+01,1.564524000000000026e+00,1.723093437153875840e+01,-6.038083054759366131e-02,1.564584394351420382e+00,-7.216609851923294627e-07
-3.050000000000000194e-03,1.879739042153875772e+01,1.564524000000000026e+00,1.723286642153875903e+01,-5.844878760512729754e-02,1.564582509801584642e+00,-7.925046325851781148e-07
-3.000000000000000062e-03,1.879929105153875923e+01,1.564524000000000026e+00,1.723476705153876054e+01,-5.654815883530562443e-02,1.564580656088983446e+00,-8.679090477414774796e-07
-2.949999999999999931e-03,1.880116026153875808e+01,1.564523800000000131e+00,1.723663646153875817e+01,-5.467894429672483236e-02,1.564578833204353758e+00,-7.478156298645899369e-07
-2.899999999999999800e-03,1.880299806153875863e+01,1.564523600000000014e+00,1.723847446153875751e+01,-5.284114404309809415e-02,1.564577041138562663e+00,-6.221706598807941191e-07
-2.850000000000000103e-03,1.880480445153875735e+01,1.564523400000000120e+00,1.724028105153875856e+01,-5.103475813092887836e-02,1.564575279882608250e+00,-4.909176354317423829e-07
-2.799999999999999972e-03,1.880657942153875695e+01,1.564523200000000003e+00,1.724205622153875694e+01,-4.925978661462793173e-02,1.564573549427620724e+00,-3.640021510875612876e-07
-2.749999999999999840e-03,1.880832297153875743e+01,1.564523000000000108e+00,1.724379997153875621e+01,-4.751622954651328612e-02,1.564571849764862854e+00,-2.413718753757621016e-07
-2.700000000000000143e-03,1.881003512153876045e+01,1.564523000000000108e+00,1.724551212153875923e+01,-4.580408697960054037e-02,1.564570180885732853e+00,-3.029737882798144710e-07
-2.650000000000000012e-03,1.881171585153875725e+01,1.564523000000000108e+00,1.724719285153875603e+01,-4.412335896551014547e-02,1.564568542781763494e+00,-3.687562823984080751e-07
-2.599999999999999881e-03,1.881336516153875849e+01,1.564523000000000108e+00,1.724884216153875727e+01,-4.247404555376984442e-02,1.564566935444623441e+00,-4.386698186920057196e-07
-2.550000000000000183e-03,1.881498306153875788e+01,1.564523000000000108e+00,1.725046006153875666e+01,-4.085614679460492643e-02,1.564565358866119693e+00,-5.026641680672128132e-07
-2.500000000000000052e-03,1.881656954153875816e+01,1.564523000000000108e+00,1.725204654153875694e+01,-3.926966273614799358e-02,1.564563813038197582e+00,-5.706911956337989977e-07
-2.449999999999999921e-03,1.881812461153876015e+01,1.564523000000000108e+00,1.725360161153875893e+01,-3.771459342583405316e-02,1.564562297952940995e+00,-6.327034682840348978e-07
-2.399999999999999790e-03,1.881964827153876030e+01,1.564523000000000108e+00,1.725512527153875908e+01,-3.619093891109811251e-02,1.564560813602575040e+00,-6.886535501848811691e-07
-2.350000000000000092e-03,1.882114050153875695e+01,1.564523000000000108e+00,1.725661750153875573e+01,-3.469869923658488314e-02,1.564559359979465603e+00,-7.584967960383437457e-07
-2.299999999999999961e-03,1.882260133153875969e+01,1.564523000000000108e+00,1.725807833153875848e+01,-3.323787444763667137e-02,1.564557937076121563e+00,-8.121878494193879305e-07
-2.249999999999999830e-03,1.882403074153875977e+01,1.564523000000000108e+00,1.725950774153875855e+01,-3.180846458820060785e-02,1.564556544885194134e+00,-8.696827755727554177e-07
-2.200000000000000133e-03,1.882542873153875718e+01,1.564523000000000108e+00,1.726090573153875596e+01,-3.041046970082868922e-02,1.564555183399478855e+00,-9.309390200940015347e-07
-2.150000000000000001e-03,1.882679531153875985e+01,1.564523000000000108e+00,1.726227231153875863e+01,-2.904388982737534167e-02,1.564553852611916263e+00,-9.859147169777315867e-07
-2.099999999999999870e-03,1.882813048153875712e+01,1.564523000000000108e+00,1.726360748153875591e+01,-2.770872500969498789e-02,1.564552552515593442e+00,-1.034568018809522982e-06
-2.050000000000000173e-03,1.882943423153875884e+01,1.564523000000000108e+00,1.726491123153875762e+01,-2.640497528685175135e-02,1.564551283103743362e+00,-1.086859850119026305e-06
-2.000000000000000042e-03,1.883070656153875788e+01,1.564523000000000108e+00,1.726618356153875666e+01,-2.513264069860733294e-02,1.564550044369746651e+00,-1.142750459592889456e-06
-1.949999999999999910e-03,1.883194748153875864e+01,1.564522799999999991e+00,1.726742468153875976e+01,-2.389172128263071515e-02,1.564548836307132706e+00,-9.922021675379255612e-07
-1.899999999999999996e-03,1.883315699153875755e+01,1.564522600000000097e+00,1.726863439153875746e+01,-2.268221707659087705e-02,1.564547658909579697e+00,-8.351773104209314624e-07
-1.850000000000000082e-03,1.883433508153875735e+01,1.564522399999999980e+00,1.726981268153875604e+01,-2.150412811606407584e-02,1.564546512170915893e+00,-6.816403086418176827e-07
-1.799999999999999951e-03,1.883548175153875803e+01,1.564522200000000085e+00,1.727095955153875906e+01,-2.035745443732414617e-02,1.564545396085120332e+00,-5.315548783357826323e-07
-1.750000000000000036e-03,1.883659701153876043e+01,1.564521999999999968e+00,1.727207501153876024e+01,-1.924219607385462341e-02,1.564544310646323710e+00,-3.748875485598546220e-07
-1.699999999999999905e-03,1.883768085153876015e+01,1.564521999999999968e+00,1.727315885153875996e+01,-1.815835305983661691e-02,1.564543255848808156e+00,-4.216041276094983914e-07
-1.649999999999999991e-03,1.883873328153875804e+01,1.564521999999999968e+00,1.727421128153875785e+01,-1.710592542805609503e-02,1.564542231687009455e+00,-4.616718314309764537e-07
-1.600000000000000077e-03,1.883975429253876044e+01,1.564521999999999968e+00,1.727523229253876025e+01,-1.608491320920630088e-02,1.564541238155517489e+00,-5.040599617700536328e-07
-1.549999999999999946e-03,1.884074388953875712e+01,1.564521999999999968e+00,1.727622188953875693e+01,-1.509531643398047233e-02,1.564540275249074464e+00,-5.437378334249842737e-07
-1.500000000000000031e-03,1.884170207053875856e+01,1.564521999999999968e+00,1.727718007053875837e+01,-1.413713513237428374e-02,1.564539342962579793e+00,-5.826754367888042907e-07
-1.449999999999999900e-03,1.884262883653875775e+01,1.564521999999999968e+00,1.727810683653875756e+01,-1.321036933368582682e-02,1.564538441291086768e+00,-6.198434832072052814e-07
-1.399999999999999986e-03,1.884352418653875816e+01,1.564521999999999968e+00,1.727900218653875797e+01,-1.231501906512047669e-02,1.564537570229805663e+00,-6.562147589761480049e-07
-1.350000000000000071e-03,1.884438812153875986e+01,1.564521999999999968e+00,1.727986612153875967e+01,-1.145108435318603450e-02,1.564536729774103074e+00,-6.907627607688482385e-07
-1.299999999999999940e-03,1.884522064053875923e+01,1.564521999999999968e+00,1.728069864053875904e+01,-1.061856522369272748e-02,1.564535919919503471e+00,-7.244616746504561888e-07
-1.250000000000000026e-03,1.884602174353875981e+01,1.564521999999999968e+00,1.728149974353875962e+01,-9.817461702450781119e-03,1.564535140661688750e+00,-7.572856866033816914e-07
-1.199999999999999895e-03,1.884679143153875813e+01,1.564521999999999968e+00,1.728226943153875794e+01,-9.047773813875276475e-03,1.564534391996499352e+00,-7.882103858491973369e-07
-1.149999999999999981e-03,1.884752970453875776e+01,1.564521999999999968e+00,1.728300770453875757e+01,-8.309501579590997111e-03,1.564533673919934698e+00,-8.172141470197402668e-07
-1.100000000000000066e-03,1.884823656053875851e+01,1.564521999999999968e+00,1.728371456053875832e+01,-7.602645022617876211e-03,1.564532986428153860e+00,-8.462739415904252382e-07
-1.049999999999999935e-03,1.884891200153875701e+01,1.564521999999999968e+00,1.728439000153875682e+01,-6.927204163883123392e-03,1.564532329517475562e+00,-8.733688510176307318e-07
-1.000000000000000021e-03,1.884955602667335839e+01,1.564521999999999968e+00,1.728503402667335820e+01,-6.283179023616376931e-03,1.564531703184378619e+00,-8.993440339111202775e-07
-9.499999999999999981e-04,1.885016863603875947e+01,1.564521999999999968e+00,1.728564663603875928e+01,-5.670569622047274237e-03,1.564531107425503720e+00,-9.240830678436395829e-07
-8.999999999999999754e-04,1.885074982953875988e+01,1.564521999999999968e+00,1.728622782953875969e+01,-5.089375976615156949e-03,1.564530542237651423e+00,-9.476647164774476551e-07
-8.499999999999999526e-04,1.885129960753875977e+01,1.564521999999999968e+00,1.728677760753875958e+01,-4.539598104759367571e-03,1.564530007617785046e+00,-9.697061322810895945e-07
-8.000000000000000383e-04,1.885181796953875732e+01,1.564521999999999968e+00,1.728729596953875713e+01,-4.021236023221675532e-03,1.564529503563029111e+00,-9.906905731327242393e-07
-7.500000000000000156e-04,1.885230491553875964e+01,1.564521999999999968e+00,1.728778291553875945e+01,-3.534289747348702375e-03,1.564529030070671345e+00,-1.010602694861972850e-06
-6.999999999999999929e-04,1.885276044653875971e+01,1.564521999999999968e+00,1.728823844653875952e+01,-3.078759291789495266e-03,1.564528587138161564e+00,-1.028427845994883683e-06
-6.499999999999999702e-04,1.885318456053875735e+01,1.564521999999999968e+00,1.728866256053875716e+01,-2.654644670495528297e-03,1.564528174763112123e+00,-1.046152078743034508e-06
-5.999999999999999474e-04,1.885357725953875985e+01,1.564521999999999968e+00,1.728905525953875966e+01,-2.261945896023128105e-03,1.564527792943300355e+00,-1.061762826992662667e-06
-5.500000000000000331e-04,1.885393854253876000e+01,1.564521999999999968e+00,1.728941654253875981e+01,-1.900662980231047818e-03,1.564527441676665465e+00,-1.076248238973676052e-06
-5.000000000000000104e-04,1.885426840953875782e+01,1.564521999999999968e+00,1.728974640953875763e+01,-1.570795934280466407e-03,1.564527120961311635e+00,-1.089597155612409551e-06
-4.499999999999999877e-04,1.885456686053876041e+01,1.564521999999999968e+00,1.729004486053876022e+01,-1.272344767239841660e-03,1.564526830795506473e+00,-1.101800496172700150e-06
-4.000000000000000192e-04,1.885483389653875719e+01,1.564521999999999968e+00,1.729031189653875700e+01,-1.005309488177632236e-03,1.564526571177682346e+00,-1.111849208257353894e-06
-3.499999999999999964e-04,1.885506951553875865e+01,1.564521999999999968e+00,1.729054751553875846e+01,-7.696901054647221994e-04,1.564526342106435930e+00,-1.121734904074855876e-06
-2.999999999999999737e-04,1.885527371953875786e+01,1.564521999999999968e+00,1.729075171953875767e+01,-5.654866267744223206e-04,1.564526143580528439e+00,-1.129449923809033862e-06
-2.500000000000000052e-04,1.885544650653875820e+01,1.564521999999999968e+00,1.729092450653875801e+01,-3.926990569897484667e-04,1.564525975598886287e+00,-1.136989371985919206e-06
-2.000000000000000096e-04,1.885558787853875984e+01,1.564521999999999968e+00,1.729106587853875965e+01,-2.513274023888640110e-04,1.564525838160600424e+00,-1.142346977900388083e-06
-1.499999999999999869e-04,1.885569783353875906e+01,1.564521999999999968e+00,1.729117583353875887e+01,-1.413716657620636686e-04,1.564525731264927444e+00,-1.147519952837683377e-06
-1.000000000000000048e-04,1.885577637353875957e+01,1.564521999999999968e+00,1.729125437353875938e+01,-6.283185268993710007e-05,1.564525654911288477e+00,-1.150502711766421271e-06
-5.000000000000000240e-05,1.885582349753875775e+01,1.564521999999999968e+00,1.729130149753875756e+01,-1.570796317248427502e-05,1.564525609099270742e+00,-1.152295254769342137e-06
0.000000000000000000e+00,1.885583920553875714e+01,1.564521999999999968e+00,1.729131720553875695e+01,0.000000000000000000e+00,1.564525593828625549e+00,-1.152894792966208115e-06
5.000000000000000240e-05,1.885582349753875775e+01,1.564521999999999968e+00,1.729130149753875756e+01,-1.570796317248427502e-05,1.564525609099270742e+00,-1.152301322804305528e-06
1.000000000000000048e-04,1.885577637353875957e+01,1.564521999999999968e+00,1.729125437353875938e+01,-6.283185268993710007e-05,1.564525654911288477e+00,-1.150514847836348054e-06
1.499999999999999869e-04,1.885569783353875906e+01,1.564521999999999968e+00,1.729117583353875887e+01,-1.413716657620636686e-04,1.564525731264927444e+00,-1.147538164048000908e-06
2.000000000000000096e-04,1.885558787853875984e+01,1.564521999999999968e+00,1.729106587853875965e+01,-2.513274023888640110e-04,1.564525838160600424e+00,-1.142371257145669006e-06
2.500000000000000052e-04,1.885544650653875820e+01,1.564521999999999968e+00,1.729092450653875801e+01,-3.926990569897484667e-04,1.564525975598886287e+00,-1.137019719266163520e-06
2.999999999999999737e-04,1.885527371953875786e+01,1.564521999999999968e+00,1.729075171953875767e+01,-5.654866267744223206e-04,1.564526143580528439e+00,-1.129486339124241567e-06
3.499999999999999964e-04,1.885506951553875865e+01,1.564521999999999968e+00,1.729054751553875846e+01,-7.696901054647221994e-04,1.564526342106435930e+00,-1.121777394530454330e-06
4.000000000000000192e-04,1.885483389653875719e+01,1.564521999999999968e+00,1.729031189653875700e+01,-1.005309488177632236e-03,1.564526571177682346e+00,-1.111897766747915739e-06
4.499999999999999877e-04,1.885456686053876041e+01,1.564521999999999968e+00,1.729004486053876022e+01,-1.272344767239841660e-03,1.564526830795506473e+00,-1.101855122698225387e-06
5.000000000000000104e-04,1.885426840953875782e+01,1.564521999999999968e+00,1.728974640953875763e+01,-1.570795934280466407e-03,1.564527120961311635e+00,-1.089657850172898179e-06
5.500000000000000331e-04,1.885393854253876000e+01,1.564521999999999968e+00,1.728941654253875981e+01,-1.900662980231047818e-03,1.564527441676665465e+00,-1.076315008674555429e-06
5.999999999999999474e-04,1.885357725953875985e+01,1.564521999999999968e+00,1.728905525953875966e+01,-2.261945896023128105e-03,1.564527792943300355e+00,-1.061835664728505435e-06
6.499999999999999702e-04,1.885318456053875735e+01,1.564521999999999968e+00,1.728866256053875716e+01,-2.654644670495528297e-03,1.564528174763112123e+00,-1.046230984513840667e-06
6.999999999999999929e-04,1.885276044653875971e+01,1.564521999999999968e+00,1.728823844653875952e+01,-3.078759291789495266e-03,1.564528587138161564e+00,-1.028512819800653233e-06
7.500000000000000156e-04,1.885230491553875964e+01,1.564521999999999968e+00,1.728778291553875945e+01,-3.534289747348702375e-03,1.564529030070671345e+00,-1.010693743808133149e-06
8.000000000000000383e-04,1.885181796953875732e+01,1.564521999999999968e+00,1.728729596953875713e+01,-4.021236023221675532e-03,1.564529503563029111e+00,-9.907876901138479298e-07
8.499999999999999526e-04,1.885129960753875977e+01,1.564521999999999968e+00,1.728677760753875958e+01,-4.539598104759367571e-03,1.564530007617785046e+00,-9.698093172971766762e-07
8.999999999999999754e-04,1.885074982953875988e+01,1.564521999999999968e+00,1.728622782953875969e+01,-5.089375976615156949e-03,1.564530542237651423e+00,-9.477739695284981281e-07
9.499999999999999981e-04,1.885016863603875947e+01,1.564521999999999968e+00,1.728564663603875928e+01,-5.670569622047274237e-03,1.564531107425503720e+00,-9.241983960350808047e-07
1.000000000000000021e-03,1.884955602667335839e+01,1.564521999999999968e+00,1.728503402667335820e+01,-6.283179023616376931e-03,1.564531703184378619e+00,-8.994654301375248906e-07
1.049999999999999935e-03,1.884891200153875701e+01,1.564521999999999968e+00,1.728439000153875682e+01,-6.927204163883123392e-03,1.564532329517475562e+00,-8.734963152789987362e-07
1.100000000000000066e-03,1.884823656053875851e+01,1.564521999999999968e+00,1.728371456053875832e+01,-7.602645022617876211e-03,1.564532986428153860e+00,-8.464074738867566339e-07
1.149999999999999981e-03,1.884752970453875776e+01,1.564521999999999968e+00,1.728300770453875757e+01,-8.309501579590997111e-03,1.564533673919934698e+00,-8.173537473510350537e-07
1.199999999999999895e-03,1.884679143153875813e+01,1.564521999999999968e+00,1.728226943153875794e+01,-9.047773813875276475e-03,1.564534391996499352e+00,-7.883560613208828727e-07
1.250000000000000026e-03,1.884602174353875981e+01,1.564521999999999968e+00,1.728149974353875962e+01,-9.817461702450781119e-03,1.564535140661688750e+00,-7.574374301100306184e-07
1.299999999999999940e-03,1.884522064053875923e+01,1.564521999999999968e+00,1.728069864053875904e+01,-1.061856522369272748e-02,1.564535919919503471e+00,-7.246194861920685071e-07
1.350000000000000071e-03,1.884438812153875986e+01,1.564521999999999968e+00,1.727986612153875967e+01,-1.145108435318603450e-02,1.564536729774103074e+00,-6.909266403454239480e-07
1.399999999999999986e-03,1.884352418653875816e+01,1.564521999999999968e+00,1.727900218653875797e+01,-1.231501906512047669e-02,1.564537570229805663e+00,-6.563847136931144632e-07
1.449999999999999900e-03,1.884262883653875775e+01,1.564521999999999968e+00,1.727810683653875756e+01,-1.321036933368582682e-02,1.564538441291086768e+00,-6.200195059591351310e-07
1.500000000000000031e-03,1.884170207053875856e+01,1.564521999999999968e+00,1.727718007053875837e+01,-1.413713513237428374e-02,1.564539342962579793e+00,-5.828575275756975316e-07
1.549999999999999946e-03,1.884074388953875712e+01,1.564521999999999968e+00,1.727622188953875693e+01,-1.509531643398047233e-02,1.564540275249074464e+00,-5.439259922468409059e-07
1.600000000000000077e-03,1.883975429253876044e+01,1.564521999999999968e+00,1.727523229253876025e+01,-1.608491320920630088e-02,1.564541238155517489e+00,-5.042541957323010138e-07
1.649999999999999991e-03,1.883873328153875804e+01,1.564521999999999968e+00,1.727421128153875785e+01,-1.710592542805609503e-02,1.564542231687009455e+00,-4.618721334281872259e-07
1.699999999999999905e-03,1.883768085153876015e+01,1.564521999999999968e+00,1.727315885153875996e+01,-1.815835305983661691e-02,1.564543255848808156e+00,-4.218104976416725549e-07
1.750000000000000036e-03,1.883659701153876043e+01,1.564521999999999968e+00,1.727207501153876024e+01,-1.924219607385462341e-02,1.564544310646323710e+00,-3.750999866269921768e-07
1.799999999999999951e-03,1.883548175153875803e+01,1.564522200000000085e+00,1.727095955153875906e+01,-2.035745443732414617e-02,1.564545396085120332e+00,-5.317733915433109360e-07
1.850000000000000082e-03,1.883433508153875735e+01,1.564522399999999980e+00,1.726981268153875604e+01,-2.150412811606407584e-02,1.564546512170915893e+00,-6.818648898843093775e-07
1.899999999999999996e-03,1.883315699153875755e+01,1.564522600000000097e+00,1.726863439153875746e+01,-2.268221707659087705e-02,1.564547658909579697e+00,-8.354079596983865486e-07
1.949999999999999910e-03,1.883194748153875864e+01,1.564522799999999991e+00,1.726742468153875976e+01,-2.389172128263071515e-02,1.564548836307132706e+00,-9.924388848503440386e-07
2.000000000000000042e-03,1.883070656153875788e+01,1.564523000000000108e+00,1.726618356153875666e+01,-2.513264069860733294e-02,1.564550044369746651e+00,-1.142993252045698682e-06
2.050000000000000173e-03,1.882943423153875884e+01,1.564523000000000108e+00,1.726491123153875762e+01,-2.640497528685175135e-02,1.564551283103743362e+00,-1.087108710606798923e-06
2.099999999999999870e-03,1.882813048153875712e+01,1.564523000000000108e+00,1.726360748153875591e+01,-2.770872500969498789e-02,1.564552552515593442e+00,-1.034822947332258991e-06
2.150000000000000001e-03,1.882679531153875985e+01,1.564523000000000108e+00,1.726227231153875863e+01,-2.904388982737534167e-02,1.564553852611916263e+00,-9.861757135354309867e-07
2.200000000000000133e-03,1.882542873153875718e+01,1.564523000000000108e+00,1.726090573153875596e+01,-3.041046970082868922e-02,1.564555183399478855e+00,-9.312060846866643260e-07
2.249999999999999830e-03,1.882403074153875977e+01,1.564523000000000108e+00,1.725950774153875855e+01,-3.180846458820060785e-02,1.564556544885194134e+00,-8.699559153058089578e-07
2.299999999999999961e-03,1.882260133153875969e+01,1.564523000000000108e+00,1.725807833153875848e+01,-3.323787444763667137e-02,1.564557937076121563e+00,-8.124670571874048619e-07
2.350000000000000092e-03,1.882114050153875695e+01,1.564523000000000108e+00,1.725661750153875573e+01,-3.469869923658488314e-02,1.564559359979465603e+00,-7.587820718413240684e-07
2.399999999999999790e-03,1.881964827153876030e+01,1.564523000000000108e+00,1.725512527153875908e+01,-3.619093891109811251e-02,1.564560813602575040e+00,-6.889448940228248830e-07
2.449999999999999921e-03,1.881812461153876015e+01,1.564523000000000108e+00,1.725360161153875893e+01,-3.771459342583405316e-02,1.564562297952940995e+00,-6.330008872623693605e-07
2.500000000000000052e-03,1.881656954153875816e+01,1.564523000000000108e+00,1.725204654153875694e+01,-3.926966273614799358e-02,1.564563813038197582e+00,-5.709946826470968517e-07
2.550000000000000183e-03,1.881498306153875788e+01,1.564523000000000108e+00,1.725046006153875666e+01,-4.085614679460492643e-02,1.564565358866119693e+00,-5.029737231154740584e-07
2.599999999999999881e-03,1.881336516153875849e+01,1.564523000000000108e+00,1.724884216153875727e+01,-4.247404555376984442e-02,1.564566935444623441e+00,-4.389854417752303561e-07
2.650000000000000012e-03,1.881171585153875725e+01,1.564523000000000108e+00,1.724719285153875603e+01,-4.412335896551014547e-02,1.564568542781763494e+00,-3.690779806220234605e-07
2.700000000000000143e-03,1.881003512153876045e+01,1.564523000000000108e+00,1.724551212153875923e+01,-4.580408697960054037e-02,1.564570180885732853e+00,-3.033015545383932476e-07
2.749999999999999840e-03,1.880832297153875743e+01,1.564523000000000108e+00,1.724379997153875621e+01,-4.751622954651328612e-02,1.564571849764862854e+00,-2.417057096693042695e-07
2.799999999999999972e-03,1.880657942153875695e+01,1.564523200000000003e+00,1.724205622153875694e+01,-4.925978661462793173e-02,1.564573549427620724e+00,-3.643420534160668467e-07
2.850000000000000103e-03,1.880480445153875735e+01,1.564523400000000120e+00,1.724028105153875856e+01,-5.103475813092887836e-02,1.564575279882608250e+00,-4.912636129006386909e-07
2.899999999999999800e-03,1.880299806153875863e+01,1.564523600000000014e+00,1.723847446153875751e+01,-5.284114404309809415e-02,1.564577041138562663e+00,-6.225227053846538183e-07
2.949999999999999931e-03,1.880116026153875808e+01,1.564523800000000131e+00,1.723663646153875817e+01,-5.467894429672483236e-02,1.564578833204353758e+00,-7.481737434034130274e-07
3.000000000000000062e-03,1.879929105153875923e+01,1.564524000000000026e+00,1.723476705153876054e+01,-5.654815883530562443e-02,1.564580656088983446e+00,-8.682732293152639613e-07
3.050000000000000194e-03,1.879739042153875772e+01,1.564524000000000026e+00,1.723286642153875903e+01,-5.844878760512729754e-02,1.564582509801584642e+00,-7.928748892993553454e-07
3.099999999999999891e-03,1.879545837153875709e+01,1.564524000000000026e+00,1.723093437153875840e+01,-6.038083054759366131e-02,1.564584394351420382e+00,-7.220373099414700846e-07
3.150000000000000022e-03,1.879349492153875900e+01,1.564524000000000026e+00,1.722897092153876031e+01,-6.234428760550366627e-02,1.564586309747882265e+00,-6.358176989351704833e-07
3.200000000000000153e-03,1.879150005153875824e+01,1.564524000000000026e+00,1.722697605153875955e+01,-6.433915871956354116e-02,1.564588256000489563e+00,-5.542753562792768207e-07
3.249999999999999851e-03,1.878947376153875837e+01,1.564524000000000026e+00,1.722494976153875967e+01,-6.636544382908439454e-02,1.564590233118887674e+00,-4.774709658761366882e-07
3.299999999999999982e-03,1.878741606153876020e+01,1.564524199999999921e+00,1.722289186153875917e+01,-6.842314287547002216e-02,1.564592241112847892e+00,-5.954631383531250322e-07
3.350000000000000113e-03,1.878532695153876020e+01,1.564524400000000037e+00,1.722080255153876038e+01,-7.051225579524122988e-02,1.564594279992265191e+00,-7.083153406028941390e-07
3.399999999999999811e-03,1.878320642153875752e+01,1.564524599999999932e+00,1.721868182153875892e+01,-7.263278252561636283e-02,1.564596349767156669e+00,-8.260903641144068388e-07
3.449999999999999942e-03,1.878105448153876011e+01,1.564524800000000049e+00,1.721652968153875918e+01,-7.478472300381380777e-02,1.564598450447662659e+00,-9.388509951691048627e-07
3.500000000000000073e-03,1.877887113153875731e+01,1.564524999999999944e+00,1.721434613153875759e+01,-7.696807716565677582e-02,1.564600582044042509e+00,-1.046661413539595742e-06
3.550000000000000204e-03,1.877665636153875894e+01,1.564524999999999944e+00,1.721213136153875922e+01,-7.918284494487576319e-02,1.564602744566675474e+00,-9.595878829316006886e-07
3.599999999999999901e-03,1.877441018153875874e+01,1.564524999999999944e+00,1.720988518153875901e+01,-8.142902627450369912e-02,1.564604938026058489e+00,-8.676973806132082245e-07
3.650000000000000033e-03,1.877213258153875941e+01,1.564524999999999944e+00,1.720760758153875969e+01,-8.370662108827107983e-02,1.564607162432804177e+00,-7.810561726273590466e-07
3.700000000000000164e-03,1.876982357153875824e+01,1.564524999999999944e+00,1.720529857153875852e+01,-8.601562931781568666e-02,1.564609417797642399e+00,-6.897326372268253181e-07
3.749999999999999861e-03,1.876748315153875879e+01,1.564524999999999944e+00,1.720295815153875907e+01,-8.835605089268258605e-02,1.564611704131415149e+00,-5.937972176184302953e-07
3.799999999999999992e-03,1.876511132153875749e+01,1.564525200000000060e+00,1.720058612153875899e+01,-9.072788574381195070e-02,1.564614021445078551e+00,-6.933189808933093445e-07
3.850000000000000124e-03,1.876270807153875708e+01,1.564525399999999955e+00,1.719818267153875624e+01,-9.313113380005129394e-02,1.564616369749698865e+00,-7.983690863966330653e-07
3.899999999999999821e-03,1.876027341153875838e+01,1.564525600000000072e+00,1.719574781153875875e+01,-9.556579498815535867e-02,1.564618749056453373e+00,-8.990207795989135775e-07
3.950000000000000386e-03,1.875780733153875701e+01,1.564525799999999967e+00,1.719328153153875860e+01,-9.803186923697163047e-02,1.564621159376627269e+00,-1.005345211524399929e-06
4.000000000000000083e-03,1.875530985153875818e+01,1.564526000000000083e+00,1.719078385153875743e+01,-1.005293564711621512e-01,1.564623600721613883e+00,-1.097417730022698379e-06
4.049999999999999781e-03,1.875278095153876023e+01,1.564526000000000083e+00,1.718825495153875949e+01,-1.030582566160865438e-01,1.564626073102911574e+00,-9.953129733730747830e-07
4.100000000000000346e-03,1.875022063153875962e+01,1.564526000000000083e+00,1.718569463153875887e+01,-1.056185695950117021e-01,1.564628576532123949e+00,-8.991076825282107166e-07
4.150000000000000043e-03,1.874762892153875882e+01,1.564526000000000083e+00,1.718310292153875807e+01,-1.082102953332972212e-01,1.564631111020957199e+00,-7.788765010730003269e-07
4.199999999999999740e-03,1.874500582153875783e+01,1.564526000000000083e+00,1.718047982153875708e+01,-1.108334337514197132e-01,1.564633676581220101e+00,-6.346989493977162056e-07
4.250000000000000305e-03,1.874235122153875821e+01,1.564526000000000083e+00,1.717782522153875746e+01,-1.134879847712509243e-01,1.564636273224820906e+00,-5.766531643303096644e-07
4.300000000000000003e-03,1.873966522153875758e+01,1.564526199999999978e+00,1.717513902153875804e+01,-1.161739483132674527e-01,1.564638900963767121e+00,-7.048186674296630372e-07
4.349999999999999700e-03,1.873694792153875710e+01,1.564526400000000095e+00,1.717242152153875878e+01,-1.188913242965507350e-01,1.564641559810163729e+00,-7.192763895602638513e-07
4.400000000000000265e-03,1.873419912153875799e+01,1.564526599999999990e+00,1.716967252153875734e+01,-1.216401126401822491e-01,1.564644249776211637e+00,-8.201072425606525940e-07
4.449999999999999963e-03,1.873141892153875787e+01,1.564526800000000106e+00,1.716689212153875843e+01,-1.244203132611506890e-01,1.564646970874206122e+00,-9.073942450754657330e-07
4.499999999999999660e-03,1.872860732153876029e+01,1.564527000000000001e+00,1.716408032153876206e+01,-1.272319260757472370e-01,1.564649723116536162e+00,-9.812211061444031657e-07
