x_mm,wrapped_rad,unwrapped_rad,poly4_fit_rad,poly4_residual_rad,poly6_fit_rad,poly6_residual_rad,higher_model_fit_rad,higher_model_residual_rad
1.227499999999999980e-01,1.568403999999999909e+00,1.568403999999999909e+00,1.568638753876647751e+00,-2.347538766478418637e-04,1.568329755086695476e+00,7.424491330443316883e-05,1.567625940767124471e+00,7.780592328754387665e-04
1.229999999999999982e-01,1.568421000000000065e+00,1.568421000000000065e+00,1.568656035756397893e+00,-2.350357563978278108e-04,1.568347214352258545e+00,7.378564774151996630e-05,1.567633527328923471e+00,7.874726710765944659e-04
1.232499999999999984e-01,1.568437000000000081e+00,1.568437000000000081e+00,1.568673350749416384e+00,-2.363507494163030742e-04,1.568364723064358923e+00,7.227693564115789115e-05,1.567641161872733058e+00,7.958381272670234097e-04
1.234999999999999987e-01,1.568454000000000015e+00,1.568454000000000015e+00,1.568690698843119291e+00,-2.366988431192762476e-04,1.568382281240589204e+00,7.171875941081040651e-05,1.567648844609411674e+00,8.051553905883412909e-04
1.237499999999999989e-01,1.568470999999999949e+00,1.568470999999999949e+00,1.568708080024897145e+00,-2.370800248971960400e-04,1.568399888897894057e+00,7.111110210589188796e-05,1.567656575750385750e+00,8.144242496141984589e-04
1.239999999999999991e-01,1.568486999999999965e+00,1.568486999999999965e+00,1.568725494282115163e+00,-2.384942821151980752e-04,1.568417546052565781e+00,6.945394743418376038e-05,1.567664355507647489e+00,8.226444923524756092e-04
1.242499999999999993e-01,1.568503999999999898e+00,1.568503999999999898e+00,1.568742941602112584e+00,-2.389416021126855583e-04,1.568435252720239426e+00,6.874727976047267930e-05,1.567672184093758858e+00,8.318159062410401816e-04
1.244999999999999996e-01,1.568521000000000054e+00,1.568521000000000054e+00,1.568760421972202890e+00,-2.394219722028356756e-04,1.568453008915889457e+00,6.799108411059684443e-05,1.567680061721850260e+00,8.409382781497942716e-04
1.247499999999999998e-01,1.568537000000000070e+00,1.568537000000000070e+00,1.568777935379674249e+00,-2.409353796741786624e-04,1.568470814653825318e+00,6.618534617475191340e-05,1.567687988605622973e+00,8.490113943770971616e-04
1.250000000000000000e-01,1.568554000000000004e+00,1.568554000000000004e+00,1.568795481811788850e+00,-2.414818117888462012e-04,1.568488669947686542e+00,6.533005231346145081e-05,1.567695964959349153e+00,8.580350406508507888e-04
1.252500000000000002e-01,1.568570999999999938e+00,1.568570999999999938e+00,1.568813061255783126e+00,-2.420612557831880451e-04,1.568506574810439869e+00,6.442518956006892950e-05,1.567703990997873831e+00,8.670090021261067648e-04
1.255000000000000004e-01,1.568588000000000093e+00,1.568588000000000093e+00,1.568830673698867972e+00,-2.426736988678790397e-04,1.568524529254374134e+00,6.347074562595977909e-05,1.567712066936614690e+00,8.759330633854034431e-04
1.257500000000000007e-01,1.568605000000000027e+00,1.568605000000000027e+00,1.568848319128228530e+00,-2.433191282285029899e-04,1.568542533291095831e+00,6.246670890419636635e-05,1.567720192991564288e+00,8.848070084357395615e-04
1.260000000000000009e-01,1.568621999999999961e+00,1.568621999999999961e+00,1.568865997531024625e+00,-2.439975310246644824e-04,1.568560586931525780e+00,6.141306847418093184e-05,1.567728369379289610e+00,8.936306207103505983e-04
1.262500000000000011e-01,1.568638999999999895e+00,1.568638999999999895e+00,1.568883708894389661e+00,-2.447088943897668400e-04,1.568578690185893798e+00,6.030981410609648208e-05,1.567736596316934961e+00,9.024036830649340146e-04
1.265000000000000013e-01,1.568656000000000050e+00,1.568656000000000050e+00,1.568901453205432173e+00,-2.454532054321223455e-04,1.568596843063735591e+00,5.915693626445950315e-05,1.567744874022221513e+00,9.111259777785374325e-04
1.267500000000000016e-01,1.568672999999999984e+00,1.568672999999999984e+00,1.568919230451234270e+00,-2.462304512342861074e-04,1.568615045573887645e+00,5.795442611233880825e-05,1.567753202713448646e+00,9.197972865513381890e-04
1.270000000000000018e-01,1.568689999999999918e+00,1.568689999999999918e+00,1.568937040618852974e+00,-2.470406188530560598e-04,1.568633297724483233e+00,5.670227551668460819e-05,1.567761582609495496e+00,9.284173905044212916e-04
1.272500000000000020e-01,1.568707000000000074e+00,1.568707000000000074e+00,1.568954883695319324e+00,-2.478836953192509185e-04,1.568651599522948192e+00,5.540047705188122507e-05,1.567770013929820738e+00,9.369860701793353286e-04
1.275000000000000022e-01,1.568724999999999925e+00,1.568724999999999925e+00,1.568972759667638606e+00,-2.477596676386806251e-04,1.568669950975996485e+00,5.504902400343958391e-05,1.567778496894465246e+00,9.465031055346795341e-04
1.277500000000000024e-01,1.568742000000000081e+00,1.568742000000000081e+00,1.568990668522790566e+00,-2.486685227904850137e-04,1.568688352089626425e+00,5.364791037365534976e-05,1.567787031724052094e+00,9.549682759479871663e-04
1.280000000000000027e-01,1.568759000000000015e+00,1.568759000000000015e+00,1.569008610247729418e+00,-2.496102477294037669e-04,1.568706802869115347e+00,5.219713088466804152e-05,1.567795618639787225e+00,9.633813602127894171e-04
1.282500000000000029e-01,1.568777000000000088e+00,1.568777000000000088e+00,1.569026584829383175e+00,-2.495848293830871256e-04,1.568725303319016495e+00,5.169668098359281316e-05,1.567804257863461670e+00,9.727421365384181229e-04
1.285000000000000031e-01,1.568794000000000022e+00,1.568794000000000022e+00,1.569044592254654757e+00,-2.505922546547356689e-04,1.568743853443153924e+00,5.014655684609792274e-05,1.567812949617451768e+00,9.810503825482541629e-04
1.287500000000000033e-01,1.568810999999999956e+00,1.568810999999999956e+00,1.569062632510421107e+00,-2.516325104211514230e-04,1.568762453244618049e+00,4.854675538190633688e-05,1.567821694124720278e+00,9.893058752796779487e-04
1.290000000000000036e-01,1.568829000000000029e+00,1.568829000000000029e+00,1.569080705583533630e+00,-2.517055835336012848e-04,1.568781102725762100e+00,4.789727423792911054e-05,1.567830491608817711e+00,9.985083911823178227e-04
1.292500000000000038e-01,1.568845999999999963e+00,1.568845999999999963e+00,1.569098811460817755e+00,-2.528114608177922662e-04,1.568799801888197010e+00,4.619811180295307906e-05,1.567839342293882998e+00,1.006657706116964590e-03
1.295000000000000040e-01,1.568864000000000036e+00,1.568864000000000036e+00,1.569116950129073373e+00,-2.529501290733371377e-04,1.568818550732787864e+00,4.544926721217201759e-05,1.567848246404645041e+00,1.015753595354995653e-03
1.297500000000000042e-01,1.568882000000000110e+00,1.568882000000000110e+00,1.569135121575074621e+00,-2.531215750745108295e-04,1.568837349259648573e+00,4.465074035153726584e-05,1.567857204166423379e+00,1.024795833576730431e-03
1.300000000000000044e-01,1.568899000000000044e+00,1.568899000000000044e+00,1.569153325785570541e+00,-2.543257855704972314e-04,1.568856197468138092e+00,4.280253186195182025e-05,1.567866215805128860e+00,1.032784194871183558e-03
1.302500000000000047e-01,1.568916999999999895e+00,1.568916999999999895e+00,1.569171562747283533e+00,-2.545627472836375915e-04,1.568875095356855764e+00,4.190464314413056002e-05,1.567875281547265853e+00,1.041718452734041733e-03
1.305000000000000049e-01,1.568934999999999969e+00,1.568934999999999969e+00,1.569189832446911126e+00,-2.548324469111573620e-04,1.568894042923637766e+00,4.095707636220247139e-05,1.567884401619932255e+00,1.050598380067713222e-03
1.307500000000000051e-01,1.568953000000000042e+00,1.568953000000000042e+00,1.569208134871124427e+00,-2.551348711243850431e-04,1.568913040165551109e+00,3.995983444893269620e-05,1.567893576250820820e+00,1.059423749179222440e-03
1.310000000000000053e-01,1.568969999999999976e+00,1.568969999999999976e+00,1.569226470006569674e+00,-2.564700065696978726e-04,1.568932087078891202e+00,3.791292110877364507e-05,1.567902805668221156e+00,1.067194331778820171e-03
1.312500000000000056e-01,1.568988000000000049e+00,1.568988000000000049e+00,1.569244837839866680e+00,-2.568378398666304463e-04,1.568951183659175630e+00,3.681634082441931355e-05,1.567912090101018840e+00,1.075909898981208812e-03
1.315000000000000058e-01,1.569005999999999901e+00,1.569005999999999901e+00,1.569263238357610168e+00,-2.572383576102676983e-04,1.568970329901140826e+00,3.567009885907523881e-05,1.567921429778698306e+00,1.084570221301595083e-03
1.317500000000000060e-01,1.569023999999999974e+00,1.569023999999999974e+00,1.569281671546368662e+00,-2.576715463686873875e-04,1.568989525798737628e+00,3.447420126234668203e-05,1.567930824931343725e+00,1.093175068656249138e-03
1.320000000000000062e-01,1.569042000000000048e+00,1.569042000000000048e+00,1.569300137392685368e+00,-2.581373926853203216e-04,1.569008771345125730e+00,3.322865487431769793e-05,1.567940275789638793e+00,1.101724210361254563e-03
1.322500000000000064e-01,1.569059999999999899e+00,1.569059999999999899e+00,1.569318635883077739e+00,-2.586358830778401341e-04,1.569028066532671017e+00,3.193346732888180384e-05,1.567949782584868945e+00,1.110217415130954066e-03
1.325000000000000067e-01,1.569077999999999973e+00,1.569077999999999973e+00,1.569337167004037248e+00,-2.591670040372751060e-04,1.569047411352939791e+00,3.058864706018127322e-05,1.567959345548922245e+00,1.118654451077727430e-03
1.327500000000000069e-01,1.569096000000000046e+00,1.569096000000000046e+00,1.569355730742030053e+00,-2.597307420300065672e-04,1.569066805796694553e+00,2.919420330549371556e-05,1.567968964914290497e+00,1.127035085709549023e-03
1.330000000000000071e-01,1.569115000000000038e+00,1.569115000000000038e+00,1.569374327083496556e+00,-2.593270834965188953e-04,1.569086249853889781e+00,2.875014611025683564e-05,1.567978640914070354e+00,1.136359085929683488e-03
1.332500000000000073e-01,1.569132999999999889e+00,1.569132999999999889e+00,1.569392956014851626e+00,-2.599560148517365832e-04,1.569105743513667273e+00,2.725648633261634757e-05,1.567988373781963984e+00,1.144626218035904586e-03
1.335000000000000075e-01,1.569150999999999962e+00,1.569150999999999962e+00,1.569411617522483704e+00,-2.606175224837414817e-04,1.569125286764351923e+00,2.571323564803940087e-05,1.567998163752281071e+00,1.152836247718891372e-03
1.337500000000000078e-01,1.569169000000000036e+00,1.569169000000000036e+00,1.569430311592756366e+00,-2.613115927563303131e-04,1.569144879593447062e+00,2.412040655297431613e-05,1.568008011059939033e+00,1.160988940061002950e-03
1.340000000000000080e-01,1.569188000000000027e+00,1.569188000000000027e+00,1.569449038212007430e+00,-2.610382120074028478e-04,1.569164521987629568e+00,2.347801237045921141e-05,1.568017915940464579e+00,1.170084059535447807e-03
1.342500000000000082e-01,1.569206000000000101e+00,1.569206000000000101e+00,1.569467797366548290e+00,-2.617973665481887480e-04,1.569184213932745875e+00,2.178606725422582713e-05,1.568027878629995042e+00,1.178121370005058566e-03
1.345000000000000084e-01,1.569225000000000092e+00,1.569225000000000092e+00,1.569486589042665692e+00,-2.615890426655997913e-04,1.569203955413807527e+00,2.104458619256455165e-05,1.568037899365278154e+00,1.187100634721938164e-03
1.347500000000000087e-01,1.569242999999999943e+00,1.569242999999999943e+00,1.569505413226619961e+00,-2.624132266200174257e-04,1.569223746414986076e+00,1.925358501386753574e-05,1.568047978383675822e+00,1.195021616324121183e-03
1.350000000000000089e-01,1.569261999999999935e+00,1.569261999999999935e+00,1.569524269904646108e+00,-2.622699046461729466e-04,1.569243586919609079e+00,1.841308039085554071e-05,1.568058115923162577e+00,1.203884076837358208e-03
1.352500000000000091e-01,1.569280000000000008e+00,1.569280000000000008e+00,1.569543159062953164e+00,-2.631590629531554981e-04,1.569263476910155442e+00,1.652308984456674068e-05,1.568068312222328453e+00,1.211687777671555111e-03
1.355000000000000093e-01,1.569298999999999999e+00,1.569298999999999999e+00,1.569562080687724404e+00,-2.630806877244040720e-04,1.569283416368250306e+00,1.558363174969379372e-05,1.568078567520379218e+00,1.220432479620781052e-03
1.357500000000000095e-01,1.569317000000000073e+00,1.569317000000000073e+00,1.569581034765118233e+00,-2.640347651181595978e-04,1.569303405274661722e+00,1.359472533835059949e-05,1.568088882057137257e+00,1.228117942862816392e-03
1.360000000000000098e-01,1.569336000000000064e+00,1.569336000000000064e+00,1.569600021281266189e+00,-2.640212812661246744e-04,1.569323443609294433e+00,1.255639070563141502e-05,1.568099256073044456e+00,1.236743926955607975e-03
1.362500000000000100e-01,1.569355000000000055e+00,1.569355000000000055e+00,1.569619040222275164e+00,-2.640402222751081496e-04,1.569343531351186982e+00,1.146864881307330108e-05,1.568109689809161322e+00,1.245310190838733178e-03
1.365000000000000102e-01,1.569374000000000047e+00,1.569374000000000047e+00,1.569638091574225625e+00,-2.640915742255778298e-04,1.569363668478505724e+00,1.033152149432225997e-05,1.568120183507169418e+00,1.253816492830628349e-03
1.367500000000000104e-01,1.569391999999999898e+00,1.569391999999999898e+00,1.569657175323172726e+00,-2.651753231728282145e-04,1.569383854968541492e+00,8.145031458406393199e-06,1.568130737409371811e+00,1.261262590628087210e-03
1.370000000000000107e-01,1.569410999999999889e+00,1.569410999999999889e+00,1.569676291455145867e+00,-2.652914551459772952e-04,1.569404090797703377e+00,6.909202296512262365e-06,1.568141351758693958e+00,1.269648241305931791e-03
1.372500000000000109e-01,1.569430000000000103e+00,1.569430000000000103e+00,1.569695439956148686e+00,-2.654399561485831782e-04,1.569424375941516070e+00,5.624058484032801175e-06,1.568152026798687038e+00,1.277973201313065132e-03
1.375000000000000111e-01,1.569449000000000094e+00,1.569449000000000094e+00,1.569714620812159511e+00,-2.656208121594172411e-04,1.569444710374613416e+00,4.289625386677542451e-06,1.568162762773525953e+00,1.286237226474140627e-03
1.377500000000000113e-01,1.569468000000000085e+00,1.569468000000000085e+00,1.569733834009130247e+00,-2.658340091301614194e-04,1.569465094070735089e+00,2.905929264995776862e-06,1.568173559928012883e+00,1.294440071987201790e-03
1.380000000000000115e-01,1.569487000000000076e+00,1.569487000000000076e+00,1.569753079532987927e+00,-2.660795329878506976e-04,1.569485527002721703e+00,1.472997278373355812e-06,1.568184418507577726e+00,1.302581492422349996e-03
1.382500000000000118e-01,1.569506000000000068e+00,1.569506000000000068e+00,1.569772357369633164e+00,-2.663573696330967522e-04,1.569506009142509040e+00,-9.142508972104224085e-09,1.568195338758278545e+00,1.310661241721522430e-03
1.385000000000000120e-01,1.569525999999999977e+00,1.569525999999999977e+00,1.569791667504941479e+00,-2.656675049415024858e-04,1.569526540461124942e+00,-5.404611249648638704e-07,1.568206320926804231e+00,1.319679073195745289e-03
1.387500000000000122e-01,1.569544999999999968e+00,1.569544999999999968e+00,1.569811009924762413e+00,-2.660099247624447827e-04,1.569547120928684203e+00,-2.120928684234968387e-06,1.568217365260474949e+00,1.327634739525018759e-03
1.390000000000000124e-01,1.569563999999999959e+00,1.569563999999999959e+00,1.569830384614919971e+00,-2.663846149200121971e-04,1.569567750514383242e+00,-3.750514383282776976e-06,1.568228472007242358e+00,1.335527992757601368e-03
1.392500000000000127e-01,1.569582999999999950e+00,1.569582999999999950e+00,1.569849791561212182e+00,-2.667915612122317981e-04,1.569588429186495659e+00,-5.429186495709004134e-06,1.568239641415692498e+00,1.343358584307452475e-03
1.395000000000000129e-01,1.569603000000000081e+00,1.569603000000000081e+00,1.569869230749411759e+00,-2.662307494116777917e-04,1.569609156912368464e+00,-6.156912368382450040e-06,1.568250873735046236e+00,1.352126264953845691e-03
1.397500000000000131e-01,1.569622000000000073e+00,1.569622000000000073e+00,1.569888702165265437e+00,-2.667021652653644992e-04,1.569629933658416299e+00,-7.933658416225952692e-06,1.568262169215159929e+00,1.359830784840143636e-03
1.400000000000000133e-01,1.569641000000000064e+00,1.569641000000000064e+00,1.569908205794494416e+00,-2.672057944943517782e-04,1.569650759390116779e+00,-9.759390116714783403e-06,1.568273528106528314e+00,1.367471893471750022e-03
1.402500000000000135e-01,1.569660999999999973e+00,1.569660999999999973e+00,1.569927741622794359e+00,-2.667416227943864016e-04,1.569671634072006938e+00,-1.063407200696531163e-05,1.568284950660283394e+00,1.376049339716578501e-03
1.405000000000000138e-01,1.569679999999999964e+00,1.569679999999999964e+00,1.569947309635834731e+00,-2.673096358347670787e-04,1.569692557667676569e+00,-1.255766767660482230e-05,1.568296437128197773e+00,1.383562871802190841e-03
1.407499999999999862e-01,1.569700000000000095e+00,1.569700000000000095e+00,1.569966909819260126e+00,-2.669098192600305453e-04,1.569713530139765778e+00,-1.353013976568284704e-05,1.568307987762684874e+00,1.392012237315221057e-03
1.409999999999999865e-01,1.569720000000000004e+00,1.569720000000000004e+00,1.569986542158688492e+00,-2.665421586884875182e-04,1.569734551449957882e+00,-1.455144995787804874e-05,1.568319602816799829e+00,1.400397183200174922e-03
1.412499999999999867e-01,1.569738999999999995e+00,1.569738999999999995e+00,1.570006206639713131e+00,-2.672066397131356297e-04,1.569755621558976966e+00,-1.662155897697026319e-05,1.568331282544241478e+00,1.407717455758517033e-03
1.414999999999999869e-01,1.569758999999999904e+00,1.569758999999999904e+00,1.570025903247900478e+00,-2.669032479005739589e-04,1.569776740426581441e+00,-1.774042658153618390e-05,1.568343027199353257e+00,1.415972800646647656e-03
1.417499999999999871e-01,1.569779000000000035e+00,1.569779000000000035e+00,1.570045631968792321e+00,-2.666319687922857895e-04,1.569797908011559606e+00,-1.890801155957078095e-05,1.568354837037124971e+00,1.424162962875064053e-03
1.419999999999999873e-01,1.569798999999999944e+00,1.569798999999999944e+00,1.570065392787904246e+00,-2.663927879043015423e-04,1.569819124271725430e+00,-2.012427172548569843e-05,1.568366712313192801e+00,1.432287686807143245e-03
1.422499999999999876e-01,1.569817999999999936e+00,1.569817999999999936e+00,1.570085185690726526e+00,-2.671856907265901526e-04,1.569840389163913663e+00,-2.238916391372747228e-05,1.568378653283842183e+00,1.439346716157752226e-03
1.424999999999999878e-01,1.569838000000000067e+00,1.569838000000000067e+00,1.570105010662723011e+00,-2.670106627229440477e-04,1.569861702643974288e+00,-2.370264397422161551e-05,1.568390660206007370e+00,1.447339793992696855e-03
1.427499999999999880e-01,1.569857999999999976e+00,1.569857999999999976e+00,1.570124867689332682e+00,-2.668676893327059929e-04,1.569883064666768524e+00,-2.506466676854834930e-05,1.568402733337274313e+00,1.455266662725662741e-03
1.429999999999999882e-01,1.569878000000000107e+00,1.569878000000000107e+00,1.570144756755968318e+00,-2.667567559682115785e-04,1.569904475186164161e+00,-2.647518616405442060e-05,1.568414872935880888e+00,1.463127064119218446e-03
1.432499999999999885e-01,1.569898000000000016e+00,1.569898000000000016e+00,1.570164677848017387e+00,-2.666778480173714883e-04,1.569925934155029790e+00,-2.793415502977403264e-05,1.568427079260718227e+00,1.470920739281789125e-03
1.434999999999999887e-01,1.569917999999999925e+00,1.569917999999999925e+00,1.570184630950841376e+00,-2.666309508414510532e-04,1.569947441525230580e+00,-2.944152523065568516e-05,1.568439352571332490e+00,1.478647428667434482e-03
1.437499999999999889e-01,1.569938000000000056e+00,1.569938000000000056e+00,1.570204616049776236e+00,-2.666160497761804749e-04,1.569968997247623843e+00,-3.099724762378741616e-05,1.568451693127925761e+00,1.486306872074294461e-03
1.439999999999999891e-01,1.569959000000000104e+00,1.569959000000000104e+00,1.570224633130132164e+00,-2.656331301320591365e-04,1.569990601272053254e+00,-3.160127205314999799e-05,1.568464101191357596e+00,1.494898808642508570e-03
1.442499999999999893e-01,1.569979000000000013e+00,1.569979000000000013e+00,1.570244682177193596e+00,-2.656821771935824472e-04,1.570012253547344860e+00,-3.325354734484697872e-05,1.568476577023146135e+00,1.502422976853878822e-03
1.444999999999999896e-01,1.569998999999999922e+00,1.569998999999999922e+00,1.570264763176219658e+00,-2.657631762197354419e-04,1.570033954021301525e+00,-3.495402130160307763e-05,1.568489120885469212e+00,1.509879114530709998e-03
1.447499999999999898e-01,1.570019000000000053e+00,1.570019000000000053e+00,1.570284876112443273e+00,-2.658761124432196254e-04,1.570055702640698936e+00,-3.670264069888240499e-05,1.568501733041165913e+00,1.517266958834140311e-03
1.449999999999999900e-01,1.570040000000000102e+00,1.570040000000000102e+00,1.570305020971072052e+00,-2.650209710719497735e-04,1.570077499351279382e+00,-3.749935127927983558e-05,1.568514413753738346e+00,1.525586246261756429e-03
1.452499999999999902e-01,1.570060000000000011e+00,1.570060000000000011e+00,1.570325197737287626e+00,-2.651977372876146433e-04,1.570099344097748428e+00,-3.934409774841718388e-05,1.568527163287352089e+00,1.532836712647922539e-03
1.454999999999999905e-01,1.570081000000000060e+00,1.570081000000000060e+00,1.570345406396246313e+00,-2.644063962462528394e-04,1.570121236823768918e+00,-4.023682376885773238e-05,1.568539981906837744e+00,1.541018093162316305e-03
1.457499999999999907e-01,1.570100999999999969e+00,1.570100999999999969e+00,1.570365646933078452e+00,-2.646469330784828600e-04,1.570143177471956530e+00,-4.217747195656151860e-05,1.568552869877691824e+00,1.548130122308144507e-03
1.459999999999999909e-01,1.570122000000000018e+00,1.570122000000000018e+00,1.570385919332888847e+00,-2.639193328888289614e-04,1.570165165983874900e+00,-4.316598387488213007e-05,1.568565827466080309e+00,1.556172533919708556e-03
1.462499999999999911e-01,1.570141999999999927e+00,1.570141999999999927e+00,1.570406223580756544e+00,-2.642235807566173378e-04,1.570187202300030282e+00,-4.520230003035585753e-05,1.568578854938836642e+00,1.563145061163284666e-03
1.464999999999999913e-01,1.570162999999999975e+00,1.570162999999999975e+00,1.570426559661734833e+00,-2.635596617348578974e-04,1.570209286359867118e+00,-4.628635986714257911e-05,1.568591952563465508e+00,1.571047436534467323e-03
1.467499999999999916e-01,1.570184000000000024e+00,1.570184000000000024e+00,1.570446927560851469e+00,-2.629275608514447526e-04,1.570231418101762921e+00,-4.741810176289718015e-05,1.568605120608143055e+00,1.578879391856968795e-03
1.469999999999999918e-01,1.570205000000000073e+00,1.570205000000000073e+00,1.570467327263108448e+00,-2.623272631083750639e-04,1.570253597463023176e+00,-4.859746302310341548e-05,1.568618359341718893e+00,1.586640658281179839e-03
1.472499999999999920e-01,1.570224999999999982e+00,1.570224999999999982e+00,1.570487758753482010e+00,-2.627587534820285953e-04,1.570275824379876450e+00,-5.082437987646848399e-05,1.568631669033717202e+00,1.593330966282779926e-03
1.474999999999999922e-01,1.570246000000000031e+00,1.570246000000000031e+00,1.570508222016923083e+00,-2.622220169230526921e-04,1.570298098787470176e+00,-5.209878747014506928e-05,1.568645049954336956e+00,1.600950045663074306e-03
1.477499999999999925e-01,1.570267000000000079e+00,1.570267000000000079e+00,1.570528717038356392e+00,-2.617170383563127700e-04,1.570320420619864210e+00,-5.342061986413071395e-05,1.568658502374455033e+00,1.608497625545046716e-03
1.479999999999999927e-01,1.570287999999999906e+00,1.570287999999999906e+00,1.570549243802681350e+00,-2.612438026814434266e-04,1.570342789810026840e+00,-5.478981002693394942e-05,1.568672026565627320e+00,1.615973434372586226e-03
1.482499999999999929e-01,1.570308999999999955e+00,1.570308999999999955e+00,1.570569802294771167e+00,-2.608022947712118622e-04,1.570365206289830118e+00,-5.620628983016295876e-05,1.568685622800089163e+00,1.623377199910791546e-03
1.484999999999999931e-01,1.570330000000000004e+00,1.570330000000000004e+00,1.570590392499474186e+00,-2.603924994741824150e-04,1.570387669990043866e+00,-5.766999004386264005e-05,1.568699291350756475e+00,1.630708649243528541e-03
1.487499999999999933e-01,1.570351000000000052e+00,1.570351000000000052e+00,1.570611014401612548e+00,-2.600144016124961155e-04,1.570410180840331460e+00,-5.918084033140758038e-05,1.568713032491229065e+00,1.637967508770987735e-03
1.489999999999999936e-01,1.570372000000000101e+00,1.570372000000000101e+00,1.570631667985982638e+00,-2.596679859825368197e-04,1.570432738769244496e+00,-6.073876924439503000e-05,1.568726846495789973e+00,1.645153504210128403e-03
1.492499999999999938e-01,1.570392999999999928e+00,1.570392999999999928e+00,1.570652353237355525e+00,-2.593532373555973436e-04,1.570455343704217466e+00,-6.234370421753787639e-05,1.568740733639407914e+00,1.652266360592014038e-03
1.494999999999999940e-01,1.570414999999999894e+00,1.570414999999999894e+00,1.570673070140476080e+00,-2.580701404761853723e-04,1.570477995571563756e+00,-6.299557156386192958e-05,1.568754694197738386e+00,1.660305802261508035e-03
1.497499999999999942e-01,1.570435999999999943e+00,1.570435999999999943e+00,1.570693818680063858e+00,-2.578186800639148402e-04,1.570500694296469435e+00,-6.469429646949187429e-05,1.568768728447125005e+00,1.667271552874938223e-03
1.499999999999999944e-01,1.570456999999999992e+00,1.570456999999999992e+00,1.570714598840812881e+00,-2.575988408128893070e-04,1.570523439802989030e+00,-6.643980298903784387e-05,1.568782836664600611e+00,1.674163335399381225e-03
1.502499999999999947e-01,1.570478999999999958e+00,1.570478999999999958e+00,1.570735410607390969e+00,-2.564106073910110695e-04,1.570546232014039978e+00,-6.723201404001954984e-05,1.568797019127889714e+00,1.681980872110244718e-03
1.504999999999999949e-01,1.570500000000000007e+00,1.570500000000000007e+00,1.570756253964440630e+00,-2.562539644406225392e-04,1.570569070851397742e+00,-6.907085139773450067e-05,1.568811276115408937e+00,1.688723884591070146e-03
1.507499999999999951e-01,1.570521999999999974e+00,1.570521999999999974e+00,1.570777128896578834e+00,-2.551288965788600649e-04,1.570591956235690700e+00,-6.995623569072684234e-05,1.568825607906268793e+00,1.696392093731180495e-03
1.509999999999999953e-01,1.570543000000000022e+00,1.570543000000000022e+00,1.570798035388396352e+00,-2.550353883963296653e-04,1.570614888086395489e+00,-7.188808639546628854e-05,1.568840014780274794e+00,1.702985219725228205e-03
1.512499999999999956e-01,1.570564999999999989e+00,1.570564999999999989e+00,1.570818973424458642e+00,-2.539734244586533407e-04,1.570637866321831222e+00,-7.286632183123309403e-05,1.568854497017929450e+00,1.710502982070538636e-03
1.514999999999999958e-01,1.570586000000000038e+00,1.570586000000000038e+00,1.570839942989305404e+00,-2.539429893053668508e-04,1.570660890859154835e+00,-7.489085915479698485e-05,1.568869054900432936e+00,1.716945099567102062e-03
1.517499999999999960e-01,1.570608000000000004e+00,1.570608000000000004e+00,1.570860944067450804e+00,-2.529440674507998921e-04,1.570683961614355750e+00,-7.596161435574622089e-05,1.568883688709685531e+00,1.724311290314473055e-03
1.519999999999999962e-01,1.570629999999999971e+00,1.570629999999999971e+00,1.570881976643383027e+00,-2.519766433830561425e-04,1.570707078502250997e+00,-7.707850225102674813e-05,1.568898398728287846e+00,1.731601271712124301e-03
1.522499999999999964e-01,1.570651999999999937e+00,1.570651999999999937e+00,1.570903040701564501e+00,-2.510407015645643725e-04,1.570730241436479879e+00,-7.824143647994219464e-05,1.568913185239543040e+00,1.738814760456897091e-03
1.524999999999999967e-01,1.570673999999999904e+00,1.570673999999999904e+00,1.570924136226432344e+00,-2.501362264324402673e-04,1.570753450329499312e+00,-7.945032949940866729e-05,1.568928048527458818e+00,1.745951472541085181e-03
1.527499999999999969e-01,1.570694999999999952e+00,1.570694999999999952e+00,1.570945263202398134e+00,-2.502632023981821163e-04,1.570776705092578052e+00,-8.170509257809932535e-05,1.568942988876747213e+00,1.752011123252739111e-03
1.529999999999999971e-01,1.570716999999999919e+00,1.570716999999999919e+00,1.570966421613846808e+00,-2.494216138468896560e-04,1.570800005635791585e+00,-8.300563579166642114e-05,1.568958006572827690e+00,1.758993427172228508e-03
1.532499999999999973e-01,1.570739000000000107e+00,1.570739000000000107e+00,1.570987611445138876e+00,-2.486114451387688717e-04,1.570823351868017692e+00,-8.435186801758476349e-05,1.568973101901827816e+00,1.765898098172291597e-03
1.534999999999999976e-01,1.570761000000000074e+00,1.570761000000000074e+00,1.571008832680608203e+00,-2.478326806081287970e-04,1.570846743696930448e+00,-8.574369693037375839e-05,1.568988275150584144e+00,1.772724849415929782e-03
1.537499999999999978e-01,1.570783000000000040e+00,1.570783000000000040e+00,1.571030085304563340e+00,-2.470853045632992462e-04,1.570870181028995560e+00,-8.718102899551993801e-05,1.569003526606645771e+00,1.779473393354269461e-03
1.539999999999999980e-01,1.570805999999999925e+00,1.570805999999999925e+00,1.571051369301287304e+00,-2.453693012873792156e-04,1.570893663769465043e+00,-8.766376946511833523e-05,1.569018856558273889e+00,1.787143441726035675e-03
1.542499999999999982e-01,1.570827999999999891e+00,1.570827999999999891e+00,1.571072684655037133e+00,-2.446846550372416829e-04,1.570917191822372105e+00,-8.919182237221434661e-05,1.569034265294442454e+00,1.793734705557437081e-03
