x_mm,unwrapped_rad,sphere_fit_rad,sphere_residual_rad
-2.449999999999999921e-03,1.881812461153876015e+01,1.881448797019971764e+01,3.636641339042512300e-03
-2.399999999999999790e-03,1.881964827153876030e+01,1.881600821434327386e+01,3.640057195486434694e-03
-2.350000000000000092e-03,1.882114050153875695e+01,1.881749711364100364e+01,3.643387897753314064e-03
-2.299999999999999961e-03,1.882260133153875969e+01,1.881895466814532725e+01,3.646663393432447720e-03
-2.249999999999999830e-03,1.882403074153875977e+01,1.882038087769897672e+01,3.649863839783051844e-03
-2.200000000000000133e-03,1.882542873153875718e+01,1.882177574245922358e+01,3.652989079533597305e-03
-2.150000000000000001e-03,1.882679531153875985e+01,1.882313926237364399e+01,3.656049165115859978e-03
-2.099999999999999870e-03,1.882813048153875712e+01,1.882447143738981765e+01,3.659044148939472052e-03
-2.050000000000000173e-03,1.882943423153875884e+01,1.882577226756016131e+01,3.661963978597526648e-03
-2.000000000000000042e-03,1.883070656153875788e+01,1.882704175288467852e+01,3.664808654079365624e-03
-1.949999999999999910e-03,1.883194748153875864e+01,1.882827989336336927e+01,3.667588175389369098e-03
-1.899999999999999996e-03,1.883315699153875755e+01,1.882948668899623001e+01,3.670302542527537071e-03
-1.850000000000000082e-03,1.883433508153875735e+01,1.883066213978326786e+01,3.672941755489489424e-03
-1.799999999999999951e-03,1.883548175153875803e+01,1.883180624572447215e+01,3.675505814285884298e-03
-1.750000000000000036e-03,1.883659701153876043e+01,1.883291900676743325e+01,3.678004771327181288e-03
-1.699999999999999905e-03,1.883768085153876015e+01,1.883400042296456434e+01,3.680428574195815372e-03
-1.649999999999999991e-03,1.883873328153875804e+01,1.883505049436828926e+01,3.682787170468770910e-03
-1.600000000000000077e-03,1.883975429253876044e+01,1.883606922087376745e+01,3.685071664992989326e-03
-1.549999999999999946e-03,1.884074388953875712e+01,1.883705660253341918e+01,3.687287005337935852e-03
-1.500000000000000031e-03,1.884170207053875856e+01,1.883801263934724091e+01,3.689431191517655861e-03
-1.449999999999999900e-03,1.884262883653875775e+01,1.883893733131523618e+01,3.691505223521573953e-03
-1.399999999999999986e-03,1.884352418653875816e+01,1.883983067843740145e+01,3.693508101356712814e-03
-1.350000000000000071e-03,1.884438812153875986e+01,1.884069268066131997e+01,3.695440877439892802e-03
-1.299999999999999940e-03,1.884522064053875923e+01,1.884152333803941204e+01,3.697302499347188132e-03
-1.250000000000000026e-03,1.884602174353875981e+01,1.884232265062409795e+01,3.699092914661861187e-03
-1.199999999999999895e-03,1.884679143153875813e+01,1.884309061831053356e+01,3.700813228224575369e-03
-1.149999999999999981e-03,1.884752970453875776e+01,1.884382724115114627e+01,3.702463387611487633e-03
-1.100000000000000066e-03,1.884823656053875851e+01,1.884453251914592897e+01,3.704041392829537926e-03
-1.049999999999999935e-03,1.884891200153875701e+01,1.884520645229488167e+01,3.705549243875339016e-03
-1.000000000000000021e-03,1.884955602667335839e+01,1.884584904054559118e+01,3.706986127767208927e-03
-9.499999999999999981e-04,1.885016863603875947e+01,1.884646028400289097e+01,3.708352035868500707e-03
-8.999999999999999754e-04,1.885074982953875988e+01,1.884704018261436431e+01,3.709646924395570977e-03
-8.499999999999999526e-04,1.885129960753875977e+01,1.884758873632758736e+01,3.710871211172417361e-03
-8.000000000000000383e-04,1.885181796953875732e+01,1.884810594519498750e+01,3.712024343769826373e-03
-7.500000000000000156e-04,1.885230491553875964e+01,1.884859180921655764e+01,3.713106322202008869e-03
-6.999999999999999929e-04,1.885276044653875971e+01,1.884904632839229777e+01,3.714118146461942160e-03
-6.499999999999999702e-04,1.885318456053875735e+01,1.884946950272221500e+01,3.715057816542355340e-03
-5.999999999999999474e-04,1.885357725953875985e+01,1.884986133215388193e+01,3.715927384877915074e-03
-5.500000000000000331e-04,1.885393854253876000e+01,1.885022181679214270e+01,3.716725746617299819e-03
-5.000000000000000104e-04,1.885426840953875782e+01,1.885055095658457347e+01,3.717452954184352620e-03
-4.499999999999999877e-04,1.885456686053876041e+01,1.885084875142633720e+01,3.718109112423206852e-03
-4.000000000000000192e-04,1.885483389653875719e+01,1.885111520152711506e+01,3.718695011642125792e-03
-3.499999999999999964e-04,1.885506951553875865e+01,1.885135030667722589e+01,3.719208861532763422e-03
-2.999999999999999737e-04,1.885527371953875786e+01,1.885155406703392700e+01,3.719652504830861517e-03
-2.500000000000000052e-04,1.885544650653875820e+01,1.885172648249238492e+01,3.720024046373282545e-03
-2.000000000000000096e-04,1.885558787853875984e+01,1.885186755315742957e+01,3.720325381330269465e-03
-1.499999999999999869e-04,1.885569783353875906e+01,1.885197727892423103e+01,3.720554614528026605e-03
-1.000000000000000048e-04,1.885577637353875957e+01,1.885205565984520604e+01,3.720713693553534540e-03
-5.000000000000000240e-05,1.885582349753875775e+01,1.885210269592035104e+01,3.720801618406710531e-03
0.000000000000000000e+00,1.885583920553875714e+01,1.885211838709724930e+01,3.720818441507844909e-03
5.000000000000000240e-05,1.885582349753875775e+01,1.885210273348073784e+01,3.720764058019909726e-03
1.000000000000000048e-04,1.885577637353875957e+01,1.885205573496597964e+01,3.720638572779932929e-03
1.499999999999999869e-04,1.885569783353875906e+01,1.885197739160539854e+01,3.720441933360518760e-03
2.000000000000000096e-04,1.885558787853875984e+01,1.885186770339898388e+01,3.720175139775960815e-03
2.500000000000000052e-04,1.885544650653875820e+01,1.885172667029432603e+01,3.719836244432173089e-03
2.999999999999999737e-04,1.885527371953875786e+01,1.885155429234383817e+01,3.719427194919688873e-03
3.499999999999999964e-04,1.885506951553875865e+01,1.885135056954752386e+01,3.718945991234789972e-03
4.000000000000000192e-04,1.885483389653875719e+01,1.885111550190538310e+01,3.718394633374089153e-03
4.499999999999999877e-04,1.885456686053876041e+01,1.885084908936499204e+01,3.717771173768369408e-03
5.000000000000000104e-04,1.885426840953875782e+01,1.885055133203119127e+01,3.717077507566557415e-03
5.500000000000000331e-04,1.885393854253876000e+01,1.885022222979914730e+01,3.716312739612703808e-03
5.999999999999999474e-04,1.885357725953875985e+01,1.884986178266885659e+01,3.715476869903255874e-03
6.499999999999999702e-04,1.885318456053875735e+01,1.884946999069273588e+01,3.714569846021475996e-03
6.999999999999999929e-04,1.885276044653875971e+01,1.884904685392320900e+01,3.713592615550709297e-03
7.500000000000000156e-04,1.885230491553875964e+01,1.884859237220301509e+01,3.712543335744555861e-03
8.000000000000000383e-04,1.885181796953875732e+01,1.884810654568941146e+01,3.711423849345862891e-03
8.499999999999999526e-04,1.885129960753875977e+01,1.884758937427756464e+01,3.710233261195128307e-03
8.999999999999999754e-04,1.885074982953875988e+01,1.884704085801988782e+01,3.708971518872061779e-03
9.499999999999999981e-04,1.885016863603875947e+01,1.884646099686396070e+01,3.707639174798771364e-03
1.000000000000000021e-03,1.884955602667335839e+01,1.884584979086221068e+01,3.706235811147706727e-03
1.049999999999999935e-03,1.884891200153875701e+01,1.884520723996221037e+01,3.704761576546644619e-03
1.100000000000000066e-03,1.884823656053875851e+01,1.884453334426880389e+01,3.703216269954623385e-03
1.149999999999999981e-03,1.884752970453875776e+01,1.884382810367715066e+01,3.701600861607090565e-03
1.199999999999999895e-03,1.884679143153875813e+01,1.884309151818724715e+01,3.699913351510986104e-03
1.250000000000000026e-03,1.884602174353875981e+01,1.884232358785151717e+01,3.698155687242632439e-03
1.299999999999999940e-03,1.884522064053875923e+01,1.884152431266996075e+01,3.696327868798476857e-03
1.350000000000000071e-03,1.884438812153875986e+01,1.884069369259015758e+01,3.694428948602279661e-03
1.399999999999999986e-03,1.884352418653875816e+01,1.883983172766452086e+01,3.692458874237303235e-03
1.449999999999999900e-03,1.884262883653875775e+01,1.883893841784064094e+01,3.690418698116815222e-03
1.500000000000000031e-03,1.884170207053875856e+01,1.883801376322335486e+01,3.688307315403704933e-03
1.549999999999999946e-03,1.884074388953875712e+01,1.883705776365539819e+01,3.686125883358926103e-03
1.600000000000000077e-03,1.883975429253876044e+01,1.883607041924161862e+01,3.683873297141815328e-03
1.649999999999999991e-03,1.883873328153875804e+01,1.883505172992958876e+01,3.681551609169275707e-03
1.699999999999999905e-03,1.883768085153876015e+01,1.883400169577173244e+01,3.679155767027708634e-03
1.750000000000000036e-03,1.883659701153876043e+01,1.883292031676804612e+01,3.676694770714306060e-03
1.799999999999999951e-03,1.883548175153875803e+01,1.883180759281369632e+01,3.674158725061715813e-03
1.850000000000000082e-03,1.883433508153875735e+01,1.883066352406593680e+01,3.671557472820552448e-03
1.899999999999999996e-03,1.883315699153875755e+01,1.882948811036750669e+01,3.668881171250859552e-03
1.949999999999999910e-03,1.883194748153875864e+01,1.882828135187567398e+01,3.666129663084660706e-03
2.000000000000000042e-03,1.883070656153875788e+01,1.882704324843317067e+01,3.663313105587207019e-03
2.050000000000000173e-03,1.882943423153875884e+01,1.882577380014484092e+01,3.660431393917917831e-03
2.099999999999999870e-03,1.882813048153875712e+01,1.882447300695826442e+01,3.657474580492703353e-03
2.150000000000000001e-03,1.882679531153875985e+01,1.882314086892586147e+01,3.654442612898378684e-03
2.200000000000000133e-03,1.882542873153875718e+01,1.882177738599520822e+01,3.651345543548956130e-03
2.249999999999999830e-03,1.882403074153875977e+01,1.882038255816630823e+01,3.648183372451541118e-03
2.299999999999999961e-03,1.882260133153875969e+01,1.881895638549157823e+01,3.644946047181463200e-03
2.350000000000000092e-03,1.882114050153875695e+01,1.881749886791860149e+01,3.641633620155459994e-03
2.399999999999999790e-03,1.881964827153876030e+01,1.881601000544738156e+01,3.638266091378739020e-03
2.449999999999999921e-03,1.881812461153876015e+01,1.881448979813033162e+01,3.634813408428527737e-03
2.500000000000000052e-03,1.881656954153875816e+01,1.881293824591503139e+01,3.631295623726771282e-03
2.550000000000000183e-03,1.881498306153875788e+01,1.881135534880148796e+01,3.627712737269916943e-03
2.599999999999999881e-03,1.881336516153875849e+01,1.880974110678969424e+01,3.624054749064242742e-03
2.650000000000000012e-03,1.881171585153875725e+01,1.880809551993207407e+01,3.620331606683180325e-03
2.700000000000000143e-03,1.881003512153876045e+01,1.880641858812378686e+01,3.616533414973588378e-03
2.749999999999999840e-03,1.880832297153875743e+01,1.880471031146967320e+01,3.612660069084228098e-03
2.799999999999999972e-03,1.880657942153875695e+01,1.880297068991730924e+01,3.608731621447702764e-03
2.850000000000000103e-03,1.880480445153875735e+01,1.880119972346669854e+01,3.604728072058804855e-03
2.899999999999999800e-03,1.880299806153875863e+01,1.879939741211784110e+01,3.600649420917534371e-03
2.949999999999999931e-03,1.880116026153875808e+01,1.879756375592315720e+01,3.596505615600875672e-03
3.000000000000000062e-03,1.879929105153875923e+01,1.879569875477780627e+01,3.592296760952962131e-03
3.050000000000000194e-03,1.879739042153875772e+01,1.879380240878662534e+01,3.588012752132385685e-03
3.099999999999999891e-03,1.879545837153875709e+01,1.879187471789719766e+01,3.583653641559436664e-03
3.150000000000000022e-03,1.879349492153875900e+01,1.878991568205710294e+01,3.579239481656060207e-03
3.200000000000000153e-03,1.879150005153875824e+01,1.878792530137117467e+01,3.574750167583573557e-03
3.249999999999999851e-03,1.878947376153875837e+01,1.878590357573458292e+01,3.570185804175451949e-03
3.299999999999999982e-03,1.878741606153876020e+01,1.878385050525216826e+01,3.565556286591942126e-03
3.350000000000000113e-03,1.878532695153876020e+01,1.878176608981907947e+01,3.560861719680730175e-03
3.399999999999999811e-03,1.878320642153875752e+01,1.877965032954016777e+01,3.556091998589749892e-03
3.449999999999999942e-03,1.878105448153876011e+01,1.877750322431058549e+01,3.551257228174620195e-03
3.500000000000000073e-03,1.877887113153875731e+01,1.877532477423518031e+01,3.546357303576996856e-03
3.550000000000000204e-03,1.877665636153875894e+01,1.877311497920910455e+01,3.541382329654396699e-03
3.599999999999999901e-03,1.877441018153875874e+01,1.877087383928477848e+01,3.536342253980251371e-03
3.650000000000000033e-03,1.877213258153875941e+01,1.876860135446220923e+01,3.531227076550180755e-03
3.700000000000000164e-03,1.876982357153875824e+01,1.876629752474138968e+01,3.526046797368564967e-03
3.749999999999999861e-03,1.876748315153875879e+01,1.876396235006990310e+01,3.520801468855694338e-03
3.799999999999999992e-03,1.876511132153875749e+01,1.876159583050016977e+01,3.515491038587725825e-03
3.850000000000000124e-03,1.876270807153875708e+01,1.875919796603218970e+01,3.510105506567384737e-03
3.899999999999999821e-03,1.876027341153875838e+01,1.875676875666595933e+01,3.504654872799051191e-03
3.950000000000000386e-03,1.875780733153875701e+01,1.875430820240148577e+01,3.499129137271239642e-03
4.000000000000000083e-03,1.875530985153875818e+01,1.875181630318634163e+01,3.493548352416553371e-03
4.049999999999999781e-03,1.875278095153876023e+01,1.874929305907295074e+01,3.487892465809494524e-03
4.100000000000000346e-03,1.875022063153875962e+01,1.874673847000888571e+01,3.482161529873906147e-03
4.150000000000000043e-03,1.874762892153875882e+01,1.874415253604658105e+01,3.476385492177769265e-03
4.199999999999999740e-03,1.874500582153875783e+01,1.874153525718602609e+01,3.470564352731742019e-03
4.250000000000000305e-03,1.874235122153875821e+01,1.873888663337480409e+01,3.464588163954118727e-03
4.300000000000000003e-03,1.873966522153875758e+01,1.873620666466533535e+01,3.458556873422224953e-03
4.349999999999999700e-03,1.873694792153875710e+01,1.873349535100519958e+01,3.452570533557519639e-03
4.400000000000000265e-03,1.873419912153875799e+01,1.873075269244681351e+01,3.446429091944480660e-03
4.449999999999999963e-03,1.873141892153875787e+01,1.872797868893776041e+01,3.440232600997461532e-03
4.499999999999999660e-03,1.872860732153876029e+01,1.872517334058288085e+01,3.433980955879434305e-03
4.550000000000000225e-03,1.872576422153875697e+01,1.872233664722491397e+01,3.427574313842995934e-03
4.599999999999999922e-03,1.872288982153875736e+01,1.871946860896870035e+01,3.421212570057008406e-03
4.649999999999999620e-03,1.871998392153875912e+01,1.871656922570939585e+01,3.414695829363267876e-03
4.700000000000000185e-03,1.871704672153875748e+01,1.871363849760426845e+01,3.408223934489029716e-03
4.749999999999999882e-03,1.871407802153875721e+01,1.871067642454847046e+01,3.401596990286748223e-03
4.799999999999999580e-03,1.871107792153875948e+01,1.870768300654200544e+01,3.394914996754039294e-03
4.850000000000000144e-03,1.870804642153875719e+01,1.870465824358487339e+01,3.388177953883797500e-03
4.899999999999999842e-03,1.870498352153875743e+01,1.870160213567707075e+01,3.381385861686680983e-03
4.950000000000000407e-03,1.870188922153876021e+01,1.869851468287102492e+01,3.374538667735293984e-03
5.000000000000000104e-03,1.869876352153875843e+01,1.869539588511430495e+01,3.367636424453479549e-03
5.049999999999999802e-03,1.869560632153875801e+01,1.869224574240692149e+01,3.360579131836516353e-03
5.100000000000000366e-03,1.869241782153875775e+01,1.868906425480129130e+01,3.353566737466451286e-03
5.150000000000000064e-03,1.868919782153875886e+01,1.868585142219257023e+01,3.346399346188633217e-03
5.199999999999999761e-03,1.868594642153875895e+01,1.868260724468560596e+01,3.339176853152991953e-03
5.250000000000000326e-03,1.868266372153875921e+01,1.867933172222797111e+01,3.331999310788091861e-03
5.300000000000000024e-03,1.867934952153875727e+01,1.867602485476724894e+01,3.324666771508333341e-03
5.349999999999999721e-03,1.867600392153875788e+01,1.867268664240828002e+01,3.317279130477857052e-03
5.400000000000000286e-03,1.867262682153875986e+01,1.866931708509864407e+01,3.309736440115784717e-03
5.449999999999999983e-03,1.866921842153875843e+01,1.866591618283834109e+01,3.302238700417348127e-03
5.499999999999999681e-03,1.866577862153875955e+01,1.866248393557494722e+01,3.294685963812327145e-03
5.550000000000000246e-03,1.866230732153875849e+01,1.865902034341331017e+01,3.286978125448314358e-03
5.599999999999999943e-03,1.865880472153875758e+01,1.865552540624858224e+01,3.279315290175333075e-03
5.649999999999999641e-03,1.865527062153875804e+01,1.865199912418560757e+01,3.271497353150465415e-03
5.700000000000000205e-03,1.865170512153875748e+01,1.864844149711954557e+01,3.263624419211907934e-03
5.749999999999999903e-03,1.864810822153875947e+01,1.864485252510281654e+01,3.255696435942923017e-03
5.799999999999999600e-03,1.864447992153876044e+01,1.864123220808299664e+01,3.247713455763800994e-03
5.850000000000000165e-03,1.864082022153876039e+01,1.863758054616493354e+01,3.239675373826855775e-03
5.899999999999999863e-03,1.863712912153875934e+01,1.863389753924377601e+01,3.231582294983326165e-03
5.950000000000000427e-03,1.863340662153875726e+01,1.863018318737195500e+01,3.223434166802263690e-03
6.000000000000000125e-03,1.862965272153875773e+01,1.862643749049704667e+01,3.215231041711064108e-03
6.049999999999999822e-03,1.862586732153875957e+01,1.862266044867147130e+01,3.206872867288268480e-03
6.100000000000000387e-03,1.862205062153875801e+01,1.861885206189522890e+01,3.198559643529108598e-03
6.150000000000000085e-03,1.861820242153875782e+01,1.861501233011589562e+01,3.190091422862195714e-03
6.199999999999999782e-03,1.861432282153876017e+01,1.861114125338589886e+01,3.181568152861302679e-03
6.250000000000000347e-03,1.861041182153875795e+01,1.860723883165281123e+01,3.172989885946719824e-03
6.300000000000000044e-03,1.860646952153875944e+01,1.860330506496905656e+01,3.164456569702878141e-03
6.349999999999999742e-03,1.860249572153875874e+01,1.859933995328221457e+01,3.155768256544178030e-03
6.400000000000000307e-03,1.859849052153875704e+01,1.859534349664470554e+01,3.147024894051497768e-03
6.450000000000000004e-03,1.859445382153876025e+01,1.859131569500410919e+01,3.138126534651064503e-03
6.499999999999999702e-03,1.859038582153876007e+01,1.858725654830800167e+01,3.129273230758400359e-03
6.550000000000000266e-03,1.858628642153875887e+01,1.858316605671365096e+01,3.120364825107913020e-03
6.599999999999999964e-03,1.858215562153876022e+01,1.857904422011620937e+01,3.111401422550841289e-03
6.649999999999999661e-03,1.857799332153875937e+01,1.857489103851568402e+01,3.102283023075358415e-03
6.700000000000000226e-03,1.857379972153875869e+01,1.857070651191206778e+01,3.093209626690907044e-03
6.749999999999999924e-03,1.856957462153875937e+01,1.856649064035778451e+01,3.083981180974859626e-03
6.799999999999999621e-03,1.856531812153875904e+01,1.856224342380041037e+01,3.074697738348675102e-03
6.850000000000000186e-03,1.856103032153875887e+01,1.855796486218753216e+01,3.065459351226706985e-03
6.899999999999999883e-03,1.855671102153876006e+01,1.855365495562398337e+01,3.056065914776695536e-03
6.949999999999999581e-03,1.855236032153876025e+01,1.854931370400493051e+01,3.046617533829731883e-03
7.000000000000000146e-03,1.854797822153875941e+01,1.854494110743520707e+01,3.037114103552340794e-03
7.049999999999999843e-03,1.854356472153875757e+01,1.854053716586239986e+01,3.027555676357707171e-03
7.100000000000000408e-03,1.853911982153875826e+01,1.853610187928650177e+01,3.017942252256489155e-03
7.150000000000000105e-03,1.853464352153875794e+01,1.853163524765509607e+01,3.008273883661871650e-03
7.199999999999999803e-03,1.853013572153875899e+01,1.852713727107302333e+01,2.998450465735658099e-03
7.250000000000000368e-03,1.852559662153876019e+01,1.852260794943544298e+01,2.988672103317213669e-03
7.300000000000000065e-03,1.852102612153876038e+01,1.851804728279477530e+01,2.978838743985079418e-03
7.349999999999999763e-03,1.851642412153875838e+01,1.851345527115102030e+01,2.968850387738086738e-03
7.400000000000000328e-03,1.851179082153876010e+01,1.850883191450417797e+01,2.958907034582125561e-03
7.450000000000000025e-03,1.850712602153875963e+01,1.850417721280182803e+01,2.948808736931596286e-03
7.499999999999999722e-03,1.850242992153875932e+01,1.849949116609638722e+01,2.938755442372098514e-03
7.550000000000000287e-03,1.849770232153876037e+01,1.849477377438786263e+01,2.928547150897742313e-03
7.599999999999999985e-03,1.849294342153875803e+01,1.849002503762382688e+01,2.918383914931155232e-03
7.649999999999999682e-03,1.848815302153875706e+01,1.848524495580428351e+01,2.908065734473552766e-03
7.700000000000000247e-03,1.848333122153875863e+01,1.848043352903407310e+01,2.897692504685522863e-03
7.749999999999999944e-03,1.847847802153875918e+01,1.847559075715593480e+01,2.887264382824383802e-03
7.799999999999999642e-03,1.847359342153875872e+01,1.847071664032712945e+01,2.876781211629264590e-03
7.849999999999999339e-03,1.846867752153875841e+01,1.846581117839039621e+01,2.866343148362204829e-03
7.900000000000000772e-03,1.846373012153875948e+01,1.846087437145057564e+01,2.855750088183839352e-03
7.950000000000000469e-03,1.845875132153875953e+01,1.845590621945524745e+01,2.845102083512074387e-03
8.000000000000000167e-03,1.845374112153875856e+01,1.845090672240441165e+01,2.834399134346909932e-03
8.049999999999999864e-03,1.844869942153875897e+01,1.844587588035048498e+01,2.823541188273992475e-03
8.099999999999999561e-03,1.844362642153875953e+01,1.844081369324105424e+01,2.812728297705291425e-03
8.149999999999999259e-03,1.843852202153875908e+01,1.843572016107611589e+01,2.801860462643190886e-03
8.200000000000000691e-03,1.843338622153875761e+01,1.843059528385566637e+01,2.790937683091243571e-03
8.250000000000000389e-03,1.842821902153875868e+01,1.842543906163213308e+01,2.779959906625606436e-03
8.300000000000000086e-03,1.842302042153875874e+01,1.842025149430066833e+01,2.768927238090412857e-03
8.349999999999999784e-03,1.841779032153876017e+01,1.841503258191369952e+01,2.757739625060651179e-03
8.399999999999999481e-03,1.841252892153875820e+01,1.840978232452363983e+01,2.746597015118368290e-03
8.449999999999999178e-03,1.840723612153875877e+01,1.840450072202565579e+01,2.735399513102976243e-03
8.500000000000000611e-03,1.840191182153875715e+01,1.839918777447216058e+01,2.724047066596568811e-03
8.550000000000000308e-03,1.839655622153875925e+01,1.839384348186315776e+01,2.712739675601483214e-03
8.600000000000000006e-03,1.839116922153876033e+01,1.838846784419864733e+01,2.701377340112998127e-03
8.649999999999999703e-03,1.838575072153875922e+01,1.838306086142620899e+01,2.689860112550235272e-03
8.699999999999999400e-03,1.838030092153875827e+01,1.837762253365068332e+01,2.678387888074951206e-03
8.750000000000000833e-03,1.837481962153875870e+01,1.837215286076722975e+01,2.666760771528942087e-03
8.800000000000000530e-03,1.836930702153875927e+01,1.836665184282827212e+01,2.655178710487149374e-03
8.850000000000000228e-03,1.836376292153875767e+01,1.836111947978138303e+01,2.643441757374631607e-03
8.899999999999999925e-03,1.835818752153875977e+01,1.835555577167898633e+01,2.631749859773435674e-03
8.949999999999999623e-03,1.835258062153875969e+01,1.834996071846866172e+01,2.619903070097961972e-03
8.999999999999999320e-03,1.834694242153875976e+01,1.834433432020282950e+01,2.608101335930257392e-03
9.050000000000000752e-03,1.834127272153875765e+01,1.833867657682906938e+01,2.596144709688275043e-03
9.100000000000000450e-03,1.833557172153875925e+01,1.833298748834738134e+01,2.584233191377904859e-03
9.150000000000000147e-03,1.832983922153875866e+01,1.832726705481018570e+01,2.572166728572966576e-03
9.199999999999999845e-03,1.832407542153875823e+01,1.832151527621748599e+01,2.560145321272244701e-03
9.249999999999999542e-03,1.831828012153875918e+01,1.831573215246443453e+01,2.547969074324640815e-03
9.299999999999999239e-03,1.831245352153876027e+01,1.830991768365587546e+01,2.535837882884806049e-03
9.350000000000000672e-03,1.830659542153875918e+01,1.830407186973938849e+01,2.523551799370693516e-03
9.400000000000000369e-03,1.830070602153875825e+01,1.829819471071497361e+01,2.511310823784640434e-03
9.450000000000000067e-03,1.829478512153875869e+01,1.829228620658263083e+01,2.498914956127862297e-03
9.499999999999999764e-03,1.828883292153875928e+01,1.828634635739477687e+01,2.486564143982405994e-03
9.549999999999999462e-03,1.828284922153875769e+01,1.828037516304657828e+01,2.474058492179409541e-03
9.599999999999999159e-03,1.827683422153875981e+01,1.827437262359045178e+01,2.461597948308025252e-03
9.650000000000000591e-03,1.827078772153875974e+01,1.826833873902640093e+01,2.448982512358810482e-03
9.700000000000000289e-03,1.826470992153875983e+01,1.826227350935441862e+01,2.436412184341207876e-03
9.749999999999999986e-03,1.825860062153875774e+01,1.825617693457450841e+01,2.423686964249327502e-03
9.799999999999999684e-03,1.825246002153875935e+01,1.825004901463425000e+01,2.411006904509349624e-03
9.849999999999999381e-03,1.824628802153875995e+01,1.824388974963848753e+01,2.398271900272419543e-03
9.900000000000000813e-03,1.824008452153875837e+01,1.823769913948237331e+01,2.385382056385054739e-03
9.950000000000000511e-03,1.823384972153876049e+01,1.823147718421833119e+01,2.372537320429302099e-03
1.000000000000000021e-02,1.822758352153875805e+01,1.822522388379394442e+01,2.359637744813625204e-03
1.004999999999999991e-02,1.822128582153875698e+01,1.821893923820920591e+01,2.346583329551066299e-03
1.009999999999999960e-02,1.821495682153875961e+01,1.821262324756896334e+01,2.333573969796276515e-03
1.014999999999999930e-02,1.820859642153875768e+01,1.820627591176836901e+01,2.320509770388667903e-03
1.020000000000000073e-02,1.820220462153875829e+01,1.819989723075500976e+01,2.307390783748530794e-03
1.025000000000000043e-02,1.819578142153875788e+01,1.819348720468614289e+01,2.294216852614994195e-03
1.030000000000000013e-02,1.818932672153875885e+01,1.818704583345692427e+01,2.280888081834575587e-03
1.034999999999999983e-02,1.818284072153875996e+01,1.818057311706736101e+01,2.267604471398954047e-03
1.039999999999999952e-02,1.817632332153876007e+01,1.817406905551744600e+01,2.254266021314066393e-03
1.044999999999999922e-02,1.816977452153875916e+01,1.816753364885960664e+01,2.240872679152516866e-03
1.050000000000000065e-02,1.816319442153875841e+01,1.816096689698899880e+01,2.227524549759607453e-03
1.055000000000000035e-02,1.815658282153875902e+01,1.815436880001046305e+01,2.214021528295972985e-03
1.060000000000000005e-02,1.814993982153875862e+01,1.814773935787157910e+01,2.200463667179519689e-03
1.064999999999999974e-02,1.814326542153875721e+01,1.814107857051992667e+01,2.186851018830537896e-03
1.069999999999999944e-02,1.813655962153875834e+01,1.813438643806034634e+01,2.173183478411999658e-03
1.074999999999999914e-02,1.812982252153875962e+01,1.812766296038800107e+01,2.159561150758548820e-03
1.080000000000000057e-02,1.812305392153875871e+01,1.812090813760772434e+01,2.145783931034372927e-03
1.085000000000000027e-02,1.811625392153876035e+01,1.811412196961468268e+01,2.131951924077668536e-03
1.089999999999999997e-02,1.810942262153875859e+01,1.810730445640886899e+01,2.118165129889604259e-03
1.094999999999999966e-02,1.810255992153875937e+01,1.810045559809513094e+01,2.104323443628430823e-03
1.099999999999999936e-02,1.809566572153875796e+01,1.809357539456862440e+01,2.090326970133560280e-03
1.105000000000000079e-02,1.808874022153876027e+01,1.808666384588176967e+01,2.076375656990592233e-03
1.110000000000000049e-02,1.808178332153875800e+01,1.807972095198214646e+01,2.062369556611542976e-03
1.115000000000000019e-02,1.807479502153875828e+01,1.807274671292217505e+01,2.048308616583227604e-03
1.119999999999999989e-02,1.806777522153875992e+01,1.806574112864943515e+01,2.034092889324767839e-03
1.124999999999999958e-02,1.806072422153875934e+01,1.805870419916393033e+01,2.020022374829011369e-03
1.129999999999999928e-02,1.805364172153876012e+01,1.805163592451807020e+01,2.005797020689925603e-03
1.135000000000000071e-02,1.804652782153875989e+01,1.804453630465944869e+01,1.991516879311205912e-03
1.140000000000000041e-02,1.803938252153875865e+01,1.803740533964047899e+01,1.977181898279667394e-03
1.145000000000000011e-02,1.803220582153875995e+01,1.803024302935631695e+01,1.962792182442996136e-03
1.149999999999999981e-02,1.802499782153875785e+01,1.802304937391181028e+01,1.948447626947569233e-03
1.154999999999999950e-02,1.801775832153875712e+01,1.801582437320211838e+01,1.933948336638735555e-03
1.159999999999999920e-02,1.801048752153876009e+01,1.800856802733207473e+01,1.919494206685357085e-03
1.165000000000000063e-02,1.800318532153875850e+01,1.800128033619684231e+01,1.904985341916187735e-03
1.170000000000000033e-02,1.799585162153875828e+01,1.799396129990126525e+01,1.890321637493030948e-03
1.175000000000000003e-02,1.798848662153875821e+01,1.798661091834049586e+01,1.875703198262357319e-03
1.179999999999999973e-02,1.798109022153875713e+01,1.797922919161938182e+01,1.861029919375312147e-03
1.184999999999999942e-02,1.797366242153875859e+01,1.797181611958065872e+01,1.846301958099871854e-03
1.190000000000000085e-02,1.796620332153876021e+01,1.796437170238159098e+01,1.831619157169228629e-03
1.195000000000000055e-02,1.795871272153875964e+01,1.795689593991733091e+01,1.816781621428731341e-03
